"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.711526786E1,2.264945209E-1,8.514805436E-1,-1.109029388E1,1.112523875E1
3.712030979E1,4.708355367E-1,8.155480623E-1,-1.141129112E1,1.145008165E1
3.712534646E1,7.175720334E-1,8.562715650E-1,-1.178498936E1,1.183782433E1
3.713038312E1,1.098456502E0,9.161590338E-1,-1.170114708E1,1.178824826E1
3.713541979E1,1.318842530E0,1.040725112E0,-1.168198299E1,1.180216849E1
3.714045651E1,1.412266970E0,1.239551544E0,-1.190955544E1,1.205688586E1
3.714549312E1,1.654212475E0,1.388072491E0,-1.195267391E1,1.214617544E1
3.715050714E1,1.697331548E0,1.447960019E0,-1.193830109E1,1.214498067E1
3.715554375E1,1.728472948E0,1.495869994E0,-1.186164570E1,1.207989588E1
3.716058047E1,1.865016460E0,1.577316999E0,-1.180654907E1,1.205656735E1
3.716561714E1,2.006350994E0,1.773748040E0,-1.179457092E1,1.209477282E1
3.717065380E1,2.221946239E0,1.919873476E0,-1.167000484E1,1.203378462E1
3.717569047E1,2.384840012E0,2.034857512E0,-1.143524647E1,1.185719059E1
3.718071370E1,2.444727659E0,2.154632568E0,-1.120527840E1,1.166950722E1
3.718575031E1,2.456705093E0,2.180983067E0,-1.094416904E1,1.142658843E1
3.719078698E1,2.456705093E0,2.214519978E0,-1.036206245E1,1.087712448E1
3.719582370E1,2.552525043E0,2.307944536E0,-9.470935822E0,1.007673645E1
3.720086036E1,2.645949602E0,2.422928572E0,-8.642093658E0,9.357211922E0
3.720589703E1,2.787284136E0,2.621755123E0,-7.913861752E0,8.790435746E0
3.721104031E1,2.971737623E0,2.767880678E0,-7.238330841E0,8.299748268E0
3.721607693E1,3.139422655E0,2.923588037E0,-6.613105297E0,7.882671076E0
3.722111365E1,3.340644598E0,3.124809980E0,-6.062140465E0,7.594332805E0
3.722615031E1,3.486770153E0,3.256562471E0,-5.626159191E0,7.376749452E0
3.723118698E1,3.520307064E0,3.462575436E0,-5.290789127E0,7.237018728E0
3.723622365E1,3.453233242E0,3.627865076E0,-5.060821056E0,7.120262256E0
3.724115318E1,3.263988733E0,3.721289396E0,-4.919486523E0,6.978750953E0
3.724618984E1,3.125049591E0,3.876996994E0,-4.804502964E0,6.919558466E0
3.725122646E1,3.074744225E0,4.047077656E0,-4.864390373E0,7.035281324E0
3.725626318E1,3.038811684E0,4.217158318E0,-4.974583149E0,7.194809117E0
3.726129984E1,3.084326029E0,4.427962303E0,-5.058425903E0,7.396457925E0
3.726633651E1,3.163377523E0,4.636370659E0,-5.044052601E0,7.546214739E0
3.727142568E1,3.194519043E0,4.914248943E0,-4.905113697E0,7.642966373E0
3.727646234E1,3.266384125E0,5.103493214E0,-4.739824295E0,7.692908590E0
3.728149901E1,3.371786118E0,5.228059292E0,-4.548184395E0,7.706330312E0
3.728653568E1,3.426882505E0,5.364602566E0,-4.337380409E0,7.702944451E0
3.729157240E1,3.493956566E0,5.436467648E0,-4.229582787E0,7.723489077E0
3.729660906E1,3.616127014E0,5.448445320E0,-4.179276943E0,7.760688549E0
3.730160953E1,3.697574139E0,5.484377861E0,-4.164904118E0,7.816449408E0
3.730664615E1,3.822140217E0,5.510728359E0,-4.200836658E0,7.913527122E0
3.731168281E1,3.829326630E0,5.522705555E0,-4.222396374E0,7.936790927E0
3.731671953E1,3.793394089E0,5.515519142E0,-4.243955612E0,7.926029861E0
3.732175620E1,3.807767153E0,5.477191448E0,-4.356544495E0,7.967320552E0
3.732679286E1,3.836513042E0,5.405326366E0,-4.440386772E0,7.978309353E0
3.733181724E1,3.814953566E0,5.378975868E0,-4.454759598E0,7.958148979E0
3.733685385E1,3.817349195E0,5.398139954E0,-4.507460594E0,8.001829219E0
3.734189057E1,3.822140217E0,5.417303562E0,-4.440386772E0,7.979534348E0
3.734692724E1,3.853281736E0,5.438863277E0,-4.361335278E0,7.965567104E0
3.735196391E1,3.891609669E0,5.417303562E0,-4.284679413E0,7.927816936E0
3.735700057E1,3.922751188E0,5.374184608E0,-4.121785164E0,7.826809697E0
3.736207333E1,3.997011662E0,5.364602566E0,-3.999614716E0,7.794355700E0
3.736711000E1,3.965870142E0,5.340647697E0,-3.877444267E0,7.699689465E0
3.737214667E1,3.865259171E0,5.283155918E0,-3.764855862E0,7.551563055E0
3.737718333E1,3.716738224E0,5.228059292E0,-3.649871826E0,7.380264991E0
3.738222005E1,3.611336231E0,5.098702431E0,-3.592379808E0,7.207198384E0
3.738725672E1,3.596963167E0,5.034023762E0,-3.551656246E0,7.133989161E0
3.739228828E1,3.664037228E0,4.942994595E0,-3.508537292E0,7.082951242E0
3.739732495E1,3.711947203E0,4.964554310E0,-3.448649645E0,7.093555942E0
3.740236161E1,3.767043591E0,5.036419392E0,-3.245032310E0,7.077172627E0
3.740739828E1,3.872445583E0,5.038814545E0,-2.976736307E0,7.017581197E0
3.741243500E1,4.102413654E0,5.026837349E0,-2.603038311E0,6.991044269E0
3.741747167E1,4.387478352E0,4.945390224E0,-2.212571859E0,6.971536774E0
3.742251141E1,4.787526608E0,4.806451321E0,-1.879597306E0,7.039550508E0
3.742754807E1,5.175597668E0,4.641161442E0,-1.489130735E0,7.109479664E0
3.743258474E1,5.563668728E0,4.348910809E0,-1.043567777E0,7.138379973E0
3.743762141E1,5.978090286E0,4.061450481E0,-6.339372396E-1,7.254985865E0
3.744265812E1,6.404489040E0,3.833878040E0,-2.578437328E-1,7.468773935E0
3.744769479E1,6.845261097E0,3.623074055E0,5.357126892E-2,7.745136214E0
3.745270672E1,7.206981659E0,3.306868076E0,3.122852445E-1,7.935583355E0
3.745774333E1,7.381853104E0,3.033781052E0,6.165137291E-1,8.004728096E0
3.746278000E1,7.590261459E0,2.892446518E0,8.896007538E-1,8.171273180E0
3.746781672E1,7.827415943E0,2.844536543E0,1.121964216E0,8.403489287E0
3.747285338E1,8.031033516E0,2.818186045E0,1.373491764E0,8.621261598E0
3.747789005E1,8.246627808E0,2.767880678E0,1.706466198E0,8.864539499E0
3.748295266E1,8.483782768E0,2.753507614E0,1.998717308E0,9.140637019E0
3.748798932E1,8.644281387E0,2.719970465E0,2.362833261E0,9.365085213E0
3.749302599E1,8.795197487E0,2.621755123E0,2.667061806E0,9.557317481E0
3.749806266E1,8.893413544E0,2.494793653E0,2.980872154E0,9.705792015E0
3.750309938E1,9.070680618E0,2.398973465E0,3.309055805E0,9.948978384E0
3.750813604E1,9.300647736E0,2.312735558E0,3.551001310E0,1.022058728E1
3.751317031E1,9.640809059E0,2.216915607E0,3.816901684E0,1.060323784E1
3.751820698E1,9.954619408E0,2.063603640E0,4.145085335E0,1.097882689E1
3.752324365E1,1.031634045E1,1.951014996E0,4.478059769E0,1.141430502E1
3.752828036E1,1.062775517E1,1.874359012E0,4.801452160E0,1.181170370E1
3.753331698E1,1.090323734E1,1.922268987E0,5.165568352E0,1.221715184E1
3.753835365E1,1.114518356E1,2.212124586E0,5.577594280E0,1.265773162E1
3.754342281E1,1.131765938E1,2.604986668E0,5.867449760E0,1.301162311E1
3.754845948E1,1.151169491E1,2.830163479E0,6.003993034E0,1.328822326E1
3.755349615E1,1.156918621E1,2.904423952E0,5.970456123E0,1.333896902E1
3.755853281E1,1.157158184E1,2.887655497E0,6.097417831E0,1.339472153E1
3.756356953E1,1.146857548E1,2.739134550E0,6.140536785E0,1.329425717E1
3.756860620E1,1.134161377E1,2.288780689E0,6.159700871E0,1.310773187E1
3.757378771E1,1.107810879E1,1.797703028E0,6.370504856E0,1.290502083E1
3.757882438E1,1.081460381E1,1.165291071E0,6.614845753E0,1.273066153E1
3.758386104E1,1.054391289E1,5.783935785E-1,6.873559952E0,1.259978034E1
3.758889771E1,1.023010254E1,8.971153945E-2,7.053222179E0,1.242622184E1
3.759393443E1,9.868381500E0,-2.456584722E-1,7.163415432E0,1.219671358E1
3.759897109E1,9.578526497E0,-3.582469821E-1,7.534717560E0,1.219214827E1
3.760382719E1,9.324603081E0,-3.103368878E-1,8.018609047E0,1.230213895E1
3.760886385E1,9.020374298E0,-1.761889607E-1,8.703722000E0,1.253606683E1
3.761390052E1,8.507738113E0,2.358370274E-1,9.719413757E0,1.291914203E1
3.761893719E1,7.733991623E0,6.957730651E-1,1.019851398E1,1.281828437E1
3.762397385E1,7.068042755E0,9.113680720E-1,1.024163342E1,1.247713409E1
3.762901052E1,6.641643524E0,1.045516014E0,1.062251759E1,1.257149205E1
3.763403995E1,6.167334557E0,9.904195666E-1,1.126690769E1,1.288255236E1
3.763907656E1,5.860710621E0,7.652425766E-1,1.146573353E1,1.289947947E1
3.764411323E1,6.064328194E0,6.382810473E-1,1.172205257E1,1.321325076E1
3.764914995E1,6.725486279E0,6.239080429E-1,1.138189125E1,1.323513791E1
3.765418661E1,7.748364449E0,8.251300454E-1,1.057460785E1,1.313546049E1
3.765922328E1,8.780824661E0,1.222783089E0,9.911054611E0,1.329763452E1
3.766423766E1,9.540198326E0,1.804889560E0,9.537356377E0,1.361007631E1
3.766927432E1,9.997738838E0,2.298362494E0,9.367276192E0,1.389183628E1
3.767431099E1,1.000492477E1,2.571449518E0,9.355298042E0,1.393673110E1
3.767934766E1,9.662368774E0,2.748716593E0,9.537356377E0,1.385200274E1
3.768438432E1,9.135358810E0,2.808604002E0,9.836793900E0,1.371515772E1
3.768942099E1,8.543669701E0,2.794230938E0,1.011706734E1,1.353355349E1
3.769447620E1,8.131644249E0,2.657687664E0,1.035661697E1,1.343303603E1
3.769951286E1,7.999892235E0,2.554681063E0,1.055304813E1,1.348671554E1
3.770454958E1,8.102898598E0,2.573845148E0,1.076624775E1,1.371837217E1
3.770958625E1,8.287351608E0,2.806208611E0,1.082374001E1,1.391791476E1
3.771462292E1,8.538879395E0,3.084086418E0,1.063689041E1,1.398454461E1
3.771965958E1,8.718542099E0,3.385919571E0,1.046681023E1,1.403679251E1
3.772470521E1,8.826338768E0,3.752430916E0,1.024881935E1,1.403649856E1
3.772974182E1,9.008397102E0,3.912929535E0,1.001645660E1,1.402824432E1
3.773477849E1,9.293461800E0,3.884183407E0,1.010029888E1,1.426433842E1
3.773981521E1,9.485101700E0,3.819504976E0,1.051951122E1,1.467023820E1
3.774485188E1,9.583316803E0,3.888974428E0,1.103693962E1,1.512541303E1
3.774988854E1,9.640809059E0,3.956048489E0,1.150166607E1,1.552043303E1
3.775490917E1,9.671950340E0,4.003958702E0,1.183943176E1,1.580349497E1
3.775994583E1,9.695905685E0,3.982398987E0,1.189931965E1,1.585761321E1
3.776498250E1,9.700696945E0,3.845855474E0,1.199993038E1,1.590259270E1
3.777001917E1,9.624040604E0,3.582350492E0,1.221313000E1,1.595668941E1
3.777505583E1,9.552175522E0,3.349987030E0,1.229218102E1,1.592369883E1
3.778009250E1,9.432400703E0,3.134392023E0,1.215803337E1,1.570389671E1
3.778515505E1,9.161708832E0,3.000243902E0,1.190890121E1,1.532188958E1
3.779019172E1,8.737705231E0,2.976289034E0,1.146333790E1,1.471780911E1
3.779522838E1,8.261001587E0,3.038572073E0,1.104172993E1,1.412079556E1
3.780026510E1,7.846580029E0,3.062526941E0,1.045722866E1,1.342764018E1
3.780530172E1,7.444136143E0,3.112832546E0,9.961359978E0,1.281926605E1
3.781033844E1,7.080019951E0,3.182301998E0,9.568497658E0,1.232111504E1
3.781538484E1,6.739859104E0,3.275726557E0,9.372066498E0,1.199965481E1
3.782042151E1,6.346997261E0,3.330822945E0,9.201986313E0,1.166427485E1
3.782545818E1,5.980485439E0,3.333218575E0,9.103770256E0,1.139101335E1
3.783049484E1,5.669070721E0,3.383523941E0,8.957645416E0,1.112771353E1
3.783553156E1,5.470243931E0,3.536835909E0,8.857034683E0,1.099453684E1
3.784056818E1,5.364841938E0,3.563186407E0,8.754027367E0,1.086788027E1
3.784558292E1,5.280999660E0,3.627865076E0,8.907340050E0,1.097228642E1
3.785061953E1,5.106128216E0,3.680566072E0,9.115748405E0,1.107772454E1
3.785565625E1,5.043845177E0,3.673379421E0,9.084607124E0,1.102107876E1
3.786069292E1,5.034263134E0,3.682961464E0,9.031906128E0,1.097649027E1
3.786572958E1,4.926465511E0,3.745244503E0,9.029510498E0,1.094664235E1
3.787076625E1,4.847414017E0,3.929697990E0,9.039092064E0,1.098385790E1
3.787581734E1,4.811481476E0,4.157270432E0,9.058256149E0,1.106730572E1
3.788085401E1,4.811481476E0,4.332142353E0,9.027114868E0,1.110885297E1
3.788589068E1,4.878555775E0,4.451917171E0,8.909735680E0,1.109068361E1
3.789092734E1,4.900115013E0,4.545341492E0,8.770795822E0,1.102715357E1
3.789596401E1,4.926465511E0,4.612415791E0,8.706117630E0,1.101548574E1
3.790100068E1,4.993539810E0,4.653139114E0,8.619879723E0,1.099497476E1
3.790603167E1,5.106128216E0,4.667511940E0,8.600715637E0,1.103768647E1
3.791106833E1,5.218716621E0,4.655534744E0,8.622275352E0,1.110192052E1
3.791610500E1,5.259439945E0,4.684280396E0,8.660603523E0,1.116289589E1
3.792114167E1,5.206738949E0,4.686676025E0,8.821102142E0,1.126440880E1
3.792617838E1,5.137269497E0,4.665116787E0,8.890571594E0,1.127816988E1
3.793121505E1,5.058218002E0,4.672303200E0,8.916921616E0,1.126620955E1
3.793625115E1,5.003121853E0,4.602833748E0,8.801938057E0,1.112166446E1
3.794128781E1,4.928861141E0,4.684280396E0,8.684557915E0,1.102985499E1
3.794632448E1,4.845018387E0,4.911853313E0,8.416262627E0,1.088273783E1
3.795136115E1,4.873764515E0,5.146612167E0,7.977884769E0,1.067182471E1
3.795639786E1,4.885742188E0,5.309506416E0,7.532322407E0,1.043059039E1
3.796143448E1,4.828249931E0,5.410117149E0,7.103527546E0,1.015093437E1
3.796644573E1,4.710870743E0,5.498750687E0,6.626823425E0,9.815464889E0
3.797148234E1,4.468924999E0,5.570615768E0,6.099813461E0,9.392059143E0
3.797651901E1,4.212606430E0,5.673622131E0,5.589571953E0,9.009958692E0
3.798155573E1,3.970661163E0,5.779024124E0,5.033815861E0,8.631487243E0
3.798659240E1,3.647268534E0,5.889217377E0,4.439731598E0,8.227798352E0
3.799162906E1,3.331062555E0,6.013783455E0,3.737850189E0,7.825157713E0
3.799666125E1,3.043602705E0,6.207818985E0,3.301869154E0,7.661780073E0
3.800169792E1,2.739374161E0,6.480905533E0,3.052737236E0,7.669779133E0
3.800673458E1,2.392026663E0,6.811484814E0,2.786836624E0,7.738512473E0
3.801177130E1,2.020724058E0,7.077385426E0,2.518540859E0,7.779187505E0
3.801680792E1,1.579952002E0,7.225906372E0,2.161611319E0,7.706006405E0
3.802184458E1,1.045755506E0,7.292980194E0,1.941225290E0,7.619023580E0
3.802688104E1,5.091634989E-1,7.407964230E0,1.756771684E0,7.630427789E0
3.803191771E1,1.043240204E-1,7.549298763E0,1.639392257E0,7.725956400E0
3.803695438E1,-1.903224736E-1,7.678655624E0,1.428588271E0,7.812735711E0
3.804199109E1,-4.202904403E-1,7.774475574E0,1.232157230E0,7.882723257E0
3.804702776E1,-5.688114762E-1,7.841549873E0,1.009375691E0,7.926682168E0
3.805206443E1,-7.173324823E-1,7.858318329E0,7.314977646E-1,7.924823142E0
3.805713776E1,-8.826220036E-1,7.903832912E0,4.392467141E-1,7.965082171E0
3.806217443E1,-9.712555408E-1,7.927787781E0,9.429477155E-2,7.987618414E0
3.806721109E1,-1.002396941E0,7.932578564E0,-2.290977389E-1,7.998942935E0
3.807224781E1,-1.038329482E0,7.875086784E0,-6.459147334E-1,7.969462078E0
3.807728448E1,-1.009583473E0,7.853527069E0,-1.002844214E0,7.981406062E0
3.808232115E1,-1.035933971E0,7.791244030E0,-1.302281737E0,7.966968084E0
3.808735964E1,-1.035933971E0,7.776871204E0,-1.635256290E0,8.014171701E0
3.809239630E1,-1.088634968E0,7.738543034E0,-1.987394810E0,8.063492575E0
3.809743297E1,-1.172477484E0,7.676260471E0,-2.346719742E0,8.112137315E0
3.810246964E1,-1.203619003E0,7.637932301E0,-2.638970852E0,8.170120910E0
3.810750635E1,-1.196432471E0,7.496597767E0,-2.945594788E0,8.142908411E0
3.811254302E1,-1.141335964E0,7.388800144E0,-3.170771837E0,8.121010368E0
3.811755401E1,-1.055097938E0,7.247465611E0,-3.324083805E0,8.042917541E0
3.812259062E1,-8.826220036E-1,7.101340294E0,-3.570820332E0,7.997425424E0
3.812762734E1,-6.526539922E-1,6.943237305E0,-3.913376808E0,7.996813087E0
3.813266401E1,-4.729914367E-1,6.763574600E0,-4.186463833E0,7.968446630E0
3.813770068E1,-2.909334600E-1,6.603076458E0,-4.363730907E0,7.920063663E0
3.814273734E1,-1.615764946E-1,6.524024963E0,-4.459550858E0,7.904214226E0
3.814776411E1,-4.659247026E-2,6.514442921E0,-4.648795128E0,8.003213952E0
3.815280078E1,-1.065997407E-2,6.452159882E0,-4.897927284E0,8.100627905E0
3.815783745E1,4.204102233E-2,6.389876842E0,-5.125499725E0,8.191644581E0
3.816287417E1,1.498385221E-1,6.320407391E0,-5.331512928E0,8.270128854E0
3.816791083E1,2.384720147E-1,6.155117512E0,-5.578249454E0,8.310186969E0
3.817294750E1,4.133435488E-1,5.968268871E0,-5.789053440E0,8.324915972E0
3.817800276E1,6.097745299E-1,5.865262032E0,-5.942365170E0,8.371668142E0
3.818303938E1,7.678775191E-1,5.834120750E0,-6.076513290E0,8.458759636E0
3.818807609E1,9.619129896E-1,5.855680466E0,-6.102863789E0,8.512297970E0
3.819311276E1,1.235000014E0,5.975455284E0,-6.237011909E0,8.725342884E0
3.819814943E1,1.503296018E0,6.155117512E0,-6.560404301E0,9.120541381E0
3.820318609E1,1.694936037E0,6.385085583E0,-7.041899681E0,9.655593052E0
3.820823708E1,1.884180546E0,6.639008522E0,-7.420388699E0,1.013354523E1
3.821327375E1,2.195595741E0,6.840230942E0,-7.911466122E0,1.068647258E1
3.821831042E1,2.610017061E0,6.981565475E0,-8.364214897E0,1.120332702E1
3.822334708E1,3.002879143E0,6.940841675E0,-8.785822868E0,1.159237895E1
3.822838375E1,3.343040228E0,6.847417355E0,-9.238573074E0,1.197556992E1
3.823342042E1,3.726320028E0,6.770761013E0,-9.667366982E0,1.237685946E1
3.823847896E1,3.999407053E0,6.634217739E0,-1.000273705E1,1.265159477E1
3.824351562E1,4.195837975E0,6.418622971E0,-1.024468231E1,1.279676884E1
3.824855229E1,4.298844814E0,6.238960266E0,-1.042434502E1,1.288687941E1
3.825358896E1,4.341963768E0,6.076066017E0,-1.058244801E1,1.295219801E1
3.825862568E1,4.337172508E0,5.920358658E0,-1.067587280E1,1.295515234E1
3.826366229E1,4.226979733E0,5.853284836E0,-1.062796307E1,1.284842013E1
3.826868891E1,3.961079121E0,5.829329967E0,-1.045548725E1,1.260906219E1
3.827372557E1,3.757461548E0,5.776628971E0,-1.018719101E1,1.229905770E1
3.827876224E1,3.647268534E0,5.831725121E0,-9.959618568E0,1.210394926E1
3.828379891E1,3.371786118E0,5.850889206E0,-9.717672348E0,1.183363858E1
3.828883563E1,3.034020662E0,5.738300800E0,-9.269714355E0,1.131640321E1
3.829387224E1,2.696255207E0,5.561033726E0,-8.860083580E0,1.080259086E1
3.829890120E1,2.406399727E0,5.350229740E0,-8.409729958E0,1.025374448E1
3.830393786E1,2.111753225E0,5.134634972E0,-8.064778328E0,9.791048333E0
3.830897453E1,1.781174064E0,4.935808182E0,-7.794086933E0,9.395880724E0
3.831401120E1,1.476945519E0,4.751354694E0,-7.590469360E0,9.075900209E0
3.831904792E1,1.199067473E0,4.593251705E0,-7.523395061E0,8.895909020E0
3.832408458E1,9.906589985E-1,4.449521542E0,-7.602446556E0,8.864357892E0
3.832911411E1,7.870414853E-1,4.243508816E0,-7.681498051E0,8.810914463E0
3.833415083E1,5.834240317E-1,4.027913570E0,-7.762945175E0,8.765146269E0
3.833918750E1,3.702245355E-1,3.826691628E0,-7.954585075E0,8.834933997E0
3.834422417E1,3.606425226E-1,3.797945499E0,-8.162993431E0,9.010489154E0
3.834926083E1,4.420895278E-1,3.721289396E0,-8.318700790E0,9.123827090E0
3.835429750E1,5.666555166E-1,3.567977428E0,-8.469616890E0,9.207929825E0
3.835938771E1,7.439225316E-1,3.436224937E0,-8.519923210E0,9.216840785E0
3.836442438E1,1.093665481E0,3.278121948E0,-8.153411865E0,8.855524419E0
3.836946104E1,1.441012979E0,3.151160479E0,-8.014472961E0,8.731443616E0
3.837449771E1,1.900949001E0,3.096064091E0,-7.959376335E0,8.749336638E0
3.837953438E1,2.468682528E0,3.072108984E0,-7.870742798E0,8.802320104E0
3.838457104E1,2.708232641E0,3.110436916E0,-7.913861752E0,8.924043348E0
3.838954677E1,2.974133015E0,3.175115585E0,-7.949794292E0,9.062342714E0
3.839458344E1,3.240033627E0,3.254167080E0,-7.959376335E0,9.189074650E0
3.839962005E1,3.498747587E0,3.302077055E0,-7.959376335E0,9.300355864E0
3.840465677E1,3.788603067E0,3.388314962E0,-7.892302036E0,9.387365068E0
3.840969344E1,3.985034227E0,3.429038525E0,-7.753363132E0,9.367680762E0
3.841473010E1,4.111995697E0,3.529649496E0,-7.511417866E0,9.262199120E0
3.841974760E1,4.210211277E0,3.706916571E0,-7.233539581E0,9.153753565E0
3.842478427E1,4.260516644E0,3.869810581E0,-6.843073368E0,8.941760963E0
3.842982094E1,4.385082722E0,4.025517941E0,-6.299294949E0,8.666883062E0
3.843485760E1,4.562349796E0,4.032704830E0,-5.796239853E0,8.406791323E0
3.843989427E1,4.708475113E0,3.948862076E0,-5.305162430E0,8.118374098E0
3.844493094E1,4.878555775E0,3.843460083E0,-4.727846622E0,7.805448452E0
3.845000141E1,5.003121853E0,3.766803980E0,-4.203232288E0,7.542360517E0
3.845503807E1,5.120501041E0,3.608700991E0,-3.697781801E0,7.274327736E0
3.846007474E1,5.288186073E0,3.467366457E0,-3.350434303E0,7.156322527E0
3.846511146E1,5.590019226E0,3.364360094E0,-3.027041674E0,7.192372007E0
3.847014812E1,5.901433945E0,3.246980429E0,-2.775514364E0,7.285141350E0
3.847518474E1,6.193685055E0,3.225420952E0,-2.622202158E0,7.459290786E0
3.848018974E1,6.346997261E0,3.239794016E0,-2.567105770E0,7.574342977E0
3.848522641E1,6.421257496E0,3.282912970E0,-2.485658646E0,7.628142913E0
3.849026302E1,6.464376450E0,3.285308599E0,-2.373070240E0,7.629736420E0
3.849529974E1,6.512286663E0,3.258958101E0,-2.341928720E0,7.649530418E0
3.850033641E1,6.667994022E0,3.218234539E0,-2.272459269E0,7.744885342E0
3.850537307E1,6.835679054E0,3.100855112E0,-2.176639080E0,7.815341851E0
3.851045115E1,7.036900997E0,2.937961102E0,-2.030513763E0,7.891297563E0
3.851548781E1,7.163862705E0,2.782253504E0,-1.836478233E0,7.901551476E0
3.852052453E1,7.240518570E0,2.684038162E0,-1.620883226E0,7.890274549E0
3.852556120E1,7.300405979E0,2.672060490E0,-1.443616271E0,7.906950275E0
3.853059786E1,7.384248734E0,2.614568472E0,-1.168133736E0,7.920077909E0
3.853563453E1,7.475277424E0,2.535516977E0,-8.495322466E-1,7.939163932E0
3.854064698E1,7.695663452E0,2.444488049E0,-4.518792629E-1,8.087209201E0
3.854568359E1,8.031033516E0,2.406160116E0,-1.117182449E-1,8.384484886E0
3.855072031E1,8.399940491E0,2.351063490E0,2.739572525E-1,8.727058631E0
3.855575698E1,8.735310555E0,2.360645533E0,5.877677202E-1,9.067732280E0
3.856079365E1,9.082657814E0,2.434906006E0,8.608547449E-1,9.442696178E0
3.856583031E1,9.425213814E0,2.604986668E0,1.284858227E0,9.862630057E0
3.857088651E1,9.640809059E0,2.772671461E0,1.751980782E0,1.018343474E1
3.857592318E1,9.873172760E0,2.976289034E0,2.264617682E0,1.055776160E1
3.858095984E1,9.971387863E0,3.062526941E0,2.849119663E0,1.081319241E1
3.858599651E1,9.983366013E0,3.148765087E0,3.376129627E0,1.099911677E1
3.859103318E1,9.901918411E0,3.258958101E0,3.972609043E0,1.115573479E1
3.859606984E1,9.834844589E0,3.306868076E0,4.621789932E0,1.135871853E1
3.860107083E1,9.758188248E0,3.230211973E0,5.227851391E0,1.153199625E1
3.860610745E1,9.765375137E0,3.134392023E0,5.936919212E0,1.185048415E1
3.861114411E1,9.861195564E0,2.921192408E0,6.583704472E0,1.221153994E1
3.861618083E1,1.011272240E1,2.667269468E0,7.180183887E0,1.268607588E1
3.862121750E1,1.047444344E1,2.461256504E0,7.774267673E0,1.327444864E1
3.862625417E1,1.077148533E1,2.353459120E0,8.231808662E0,1.375959083E1
3.863129698E1,1.097510242E1,2.322317600E0,8.581551552E0,1.412405959E1
3.863633359E1,1.104217625E1,2.303153515E0,8.797146797E0,1.430468329E1
3.864137031E1,1.116434669E1,2.331899643E0,8.976809502E0,1.451425168E1
3.864640698E1,1.127214432E1,2.456465483E0,9.264268875E0,1.479601764E1
3.865144365E1,1.129130840E1,2.779858112E0,9.731391907E0,1.516315419E1
3.865648031E1,1.124579430E1,3.057735920E0,1.030391598E1,1.555597386E1
3.866152573E1,1.123381710E1,3.000243902E0,1.031589413E1,1.554405937E1
3.866656234E1,1.119788456E1,2.789439917E0,1.007634354E1,1.532012705E1
3.867159906E1,1.105415440E1,2.698410988E0,9.695459366E0,1.494917000E1
3.867663573E1,1.087688732E1,2.839745522E0,8.964831352E0,1.437842250E1
3.868167240E1,1.065410519E1,3.153556108E0,8.471358299E0,1.397207160E1
3.868670906E1,1.037383175E1,3.452993393E0,8.169526100E0,1.364846897E1
3.869176411E1,1.006002140E1,3.702125549E0,7.958721638E0,1.335106791E1
3.869680078E1,9.770166397E0,3.944071054E0,7.973094463E0,1.321295134E1
3.870183745E1,9.492288589E0,4.200389862E0,8.097661018E0,1.316506482E1
3.870687411E1,9.216805458E0,4.459103584E0,8.382724762E0,1.323265590E1
3.871191083E1,8.843107224E0,4.648348331E0,8.703722000E0,1.324999865E1
3.871694745E1,8.435873032E0,4.598042488E0,8.914525986E0,1.310628559E1
3.872194990E1,8.062174797E0,4.507013798E0,9.158866882E0,1.300756235E1
3.872698656E1,7.738782406E0,4.401611805E0,9.511005402E0,1.302774590E1
3.873202318E1,7.429763317E0,4.281836510E0,9.501423836E0,1.279892815E1
3.873705990E1,7.283637524E0,4.181225777E0,9.508609772E0,1.268651585E1
3.874209656E1,7.202190399E0,4.186016560E0,9.168449402E0,1.238768524E1
3.874713323E1,7.015341759E0,4.274650097E0,8.821102142E0,1.205402408E1
3.875220807E1,6.850052357E0,4.415984631E0,8.480940819E0,1.176224871E1
3.875724474E1,6.723090649E0,4.689071655E0,8.044960022E0,1.148515227E1
3.876228141E1,6.624875069E0,5.091515541E0,7.546695232E0,1.125900125E1
3.876731812E1,6.596128941E0,5.429281235E0,7.304749966E0,1.124034625E1
3.877235479E1,6.603315830E0,5.843702793E0,7.144251347E0,1.134869903E1
3.877739146E1,6.581756115E0,6.205423355E0,6.998125553E0,1.143680698E1
3.878241005E1,6.524264336E0,6.569539070E0,7.024476051E0,1.162188163E1
3.878744672E1,6.406884670E0,6.801902771E0,7.180183887E0,1.178427313E1
3.879248339E1,6.282318592E0,6.938446045E0,7.474830151E0,1.197842419E1
3.879752005E1,6.097865105E0,7.051034927E0,7.848528385E0,1.218607608E1
3.880255672E1,5.956530571E0,7.089362621E0,8.294092178E0,1.243106125E1
3.880759339E1,5.853524208E0,7.118108749E0,8.512082100E0,1.254538798E1
3.881262260E1,5.647511005E0,7.283398151E0,8.581551552E0,1.259306540E1
3.881765927E1,5.379215240E0,7.513366222E0,8.670185089E0,1.267117745E1
3.882269594E1,5.086964130E0,7.788848877E0,8.809123993E0,1.281187092E1
3.882773260E1,4.773153782E0,8.071517944E0,8.926504135E0,1.294661635E1
