"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.274101718E0,1.905620247E-1,8.012955636E-2,9.913449287E0,9.915604440E0
3.279138802E0,1.929575205E-1,5.617456511E-2,9.911054611E0,9.913091934E0
3.284175885E0,2.073305249E-1,6.336104125E-2,9.891890526E0,9.894265953E0
3.289212968E0,2.049350291E-1,6.575655192E-2,9.911054611E0,9.913391236E0
3.294250104E0,2.001440227E-1,4.898803309E-2,9.913449287E0,9.915590463E0
3.299270520E0,2.240990251E-1,6.336104125E-2,9.908658981E0,9.911395351E0
3.304307656E0,1.953530163E-1,3.701053932E-2,9.891890526E0,9.893888556E0
3.309344739E0,1.785845160E-1,8.492057770E-2,9.908658981E0,9.910632005E0
3.314381823E0,2.025395185E-1,7.294308394E-2,9.915844917E0,9.918181455E0
3.319418906E0,1.929575205E-1,6.575655192E-2,9.920636177E0,9.922730405E0
3.324456041E0,1.977485269E-1,4.180156067E-2,9.879912376E0,9.881979580E0
3.329513750E0,2.336810231E-1,6.575655192E-2,9.899076462E0,9.902052592E0
3.334550885E0,2.169125229E-1,5.617456511E-2,9.901472092E0,9.904007078E0
3.339587968E0,2.312855273E-1,8.252506703E-2,9.918240547E0,9.921280106E0
3.344625104E0,2.145170271E-1,8.252506703E-2,9.920636177E0,9.923298348E0
3.349662135E0,1.929575205E-1,1.136665866E-1,9.865539551E0,9.868081036E0
3.354699270E0,2.240990251E-1,9.689807147E-2,9.932613373E0,9.935613621E0
3.359739531E0,2.073305249E-1,8.492057770E-2,9.908658981E0,9.911191667E0
3.364776666E0,2.240990251E-1,1.088755652E-1,9.870330811E0,9.873474797E0
3.369813750E0,1.977485269E-1,8.731608838E-2,9.879912376E0,9.882276921E0
3.374850885E0,2.049350291E-1,1.064800546E-1,9.894286156E0,9.896981100E0
3.379887968E0,1.953530163E-1,9.450256079E-2,9.879912376E0,9.882295386E0
3.384925052E0,1.881665289E-1,7.294308394E-2,9.899076462E0,9.901133376E0
3.389957604E0,1.953530163E-1,4.659258202E-2,9.937404633E0,9.939433812E0
3.394994687E0,2.097260207E-1,7.773404568E-2,9.911054611E0,9.913578118E0
3.400031823E0,2.073305249E-1,8.731608838E-2,9.882308006E0,9.884868314E0
3.405068906E0,1.881665289E-1,8.252506703E-2,9.901472092E0,9.903603718E0
3.410105989E0,2.264945209E-1,6.336104125E-2,9.918240547E0,9.921028674E0
3.415143073E0,1.857710183E-1,7.294308394E-2,9.901472092E0,9.903483284E0
3.420203906E0,2.121215165E-1,7.054757327E-2,9.891890526E0,9.894416136E0
3.425240989E0,2.001440227E-1,4.898803309E-2,9.901472092E0,9.903615857E0
3.430278125E0,2.145170271E-1,3.701053932E-2,9.935009003E0,9.937393583E0
3.435315156E0,1.953530163E-1,4.898803309E-2,9.901472092E0,9.903520193E0
3.440352291E0,2.145170271E-1,6.336104125E-2,9.884703636E0,9.887234100E0
3.445389375E0,1.809800267E-1,6.336104125E-2,9.860748291E0,9.862612496E0
3.450441562E0,2.121215165E-1,9.689807147E-2,9.923031807E0,9.925771759E0
3.455478645E0,2.169125229E-1,1.160620376E-1,9.923031807E0,9.926080882E0
3.460515729E0,2.193080187E-1,9.929358214E-2,9.899076462E0,9.902003334E0
3.465552864E0,2.073305249E-1,7.533853501E-2,9.937404633E0,9.939852749E0
3.470589895E0,2.001440227E-1,8.731608838E-2,9.894286156E0,9.896695421E0
3.475627031E0,2.025395185E-1,8.012955636E-2,9.911054611E0,9.913447761E0
3.480606718E0,2.001440227E-1,8.971153945E-2,9.906263351E0,9.908691103E0
3.485643802E0,1.857710183E-1,9.210705012E-2,9.894286156E0,9.896458615E0
3.490680937E0,2.025395185E-1,1.064800546E-1,9.906263351E0,9.908905785E0
3.495718020E0,1.857710183E-1,6.815206259E-2,9.913449287E0,9.915423962E0
3.500755104E0,1.977485269E-1,7.773404568E-2,9.923031807E0,9.925306409E0
3.505792187E0,1.857710183E-1,8.252506703E-2,9.903867722E0,9.905953619E0
3.510850104E0,2.145170271E-1,7.773404568E-2,9.889494896E0,9.892126639E0
3.515887239E0,2.097260207E-1,5.617456511E-2,9.887099266E0,9.889482923E0
3.520924323E0,1.977485269E-1,5.617456511E-2,9.891890526E0,9.894026392E0
3.525961406E0,2.073305249E-1,6.575655192E-2,9.913449287E0,9.915835146E0
3.530998489E0,2.121215165E-1,5.617456511E-2,9.918240547E0,9.920667652E0
3.536035573E0,2.217035294E-1,8.012955636E-2,9.918240547E0,9.921041717E0
3.541073750E0,2.097260207E-1,4.659258202E-2,9.894286156E0,9.896618332E0
3.546110885E0,1.977485269E-1,5.377905443E-2,9.920636177E0,9.922752583E0
3.551147968E0,2.073305249E-1,3.940605000E-2,9.935009003E0,9.937250257E0
3.556185104E0,2.121215165E-1,5.857007578E-2,9.911054611E0,9.913497339E0
3.561222187E0,2.264945209E-1,6.336104125E-2,9.879912376E0,9.882711316E0
3.566259270E0,2.312855273E-1,6.575655192E-2,9.889494896E0,9.892417612E0
3.571266718E0,2.097260207E-1,9.689807147E-2,9.918240547E0,9.920930893E0
3.576303854E0,2.217035294E-1,7.294308394E-2,9.925427437E0,9.928171179E0
3.581340885E0,2.288900167E-1,7.773404568E-2,9.899076462E0,9.902027470E0
3.586378020E0,1.881665289E-1,8.492057770E-2,9.884703636E0,9.886859164E0
3.591415104E0,1.833755225E-1,9.929358214E-2,9.884703636E0,9.886903043E0
3.596452239E0,2.169125229E-1,8.012955636E-2,9.903867722E0,9.906566894E0
3.601511510E0,1.905620247E-1,9.450256079E-2,9.906263351E0,9.908546725E0
3.606548645E0,2.025395185E-1,1.208530590E-1,9.896680832E0,9.899490856E0
3.611585729E0,2.001440227E-1,1.304350346E-1,9.901472092E0,9.904353614E0
3.616622864E0,2.121215165E-1,5.857007578E-2,9.899076462E0,9.901522145E0
3.621659895E0,1.881665289E-1,7.294308394E-2,9.877516747E0,9.879578150E0
3.626697031E0,2.001440227E-1,7.294308394E-2,9.903867722E0,9.906158396E0
3.631739323E0,2.217035294E-1,4.898803309E-2,9.925427437E0,9.928024078E0
3.636776458E0,2.121215165E-1,4.419707134E-2,9.913449287E0,9.915816945E0
3.641813541E0,2.097260207E-1,5.377905443E-2,9.932613373E0,9.934972854E0
3.646850677E0,2.145170271E-1,5.377905443E-2,9.894286156E0,9.896757463E0
3.651887708E0,1.977485269E-1,5.138354376E-2,9.896680832E0,9.898789635E0
3.656924843E0,2.097260207E-1,7.054757327E-2,9.903867722E0,9.906339274E0
3.661974583E0,2.097260207E-1,3.461508825E-2,9.891890526E0,9.894174113E0
3.667011666E0,2.193080187E-1,2.503304742E-2,9.908658981E0,9.911117266E0
3.672048750E0,2.073305249E-1,8.252506703E-2,9.891890526E0,9.894407234E0
3.677085885E0,1.881665289E-1,4.659258202E-2,9.903867722E0,9.905764653E0
3.682122968E0,2.097260207E-1,4.898803309E-2,9.879912376E0,9.882259529E0
3.687160052E0,1.953530163E-1,9.689807147E-2,9.896680832E0,9.899082964E0
3.692200156E0,1.737935245E-1,9.450256079E-2,9.918240547E0,9.920213227E0
3.697237239E0,1.857710183E-1,4.659258202E-2,9.896680832E0,9.898533893E0
3.702274323E0,2.145170271E-1,7.294308394E-2,9.872726440E0,9.875326102E0
3.707311458E0,2.001440227E-1,7.054757327E-2,9.903867722E0,9.906141047E0
3.712348489E0,2.121215165E-1,8.492057770E-2,9.923031807E0,9.925662058E0
3.717385625E0,1.857710183E-1,8.252506703E-2,9.920636177E0,9.922718550E0
3.722399948E0,1.761890203E-1,6.815206259E-2,9.927823067E0,9.929620240E0
3.727437083E0,1.905620247E-1,6.336104125E-2,9.915844917E0,9.917878247E0
3.732474166E0,2.169125229E-1,8.012955636E-2,9.894286156E0,9.896987942E0
3.737511250E0,2.121215165E-1,8.731608838E-2,9.915844917E0,9.918497873E0
3.742548333E0,1.857710183E-1,7.054757327E-2,9.899076462E0,9.901070782E0
3.747585416E0,1.881665289E-1,6.336104125E-2,9.896680832E0,9.898672272E0
3.752629323E0,2.025395185E-1,2.742855810E-2,9.896680832E0,9.898791142E0
3.757666458E0,1.833755225E-1,4.419707134E-2,9.920636177E0,9.922429245E0
3.762703593E0,1.833755225E-1,4.659258202E-2,9.918240547E0,9.920045010E0
3.767740625E0,2.312855273E-1,4.419707134E-2,9.903867722E0,9.906666555E0
3.772777708E0,1.929575205E-1,2.982406877E-2,9.887099266E0,9.889026948E0
3.777814843E0,1.953530163E-1,7.054757327E-2,9.908658981E0,9.910835614E0
3.782833177E0,2.049350291E-1,7.294308394E-2,9.879912376E0,9.882306797E0
3.787870312E0,2.073305249E-1,6.815206259E-2,9.887099266E0,9.889507700E0
3.792907343E0,2.025395185E-1,8.971153945E-2,9.896680832E0,9.899159657E0
3.797944479E0,2.049350291E-1,8.731608838E-2,9.906263351E0,9.908767635E0
3.802981562E0,2.288900167E-1,5.857007578E-2,9.872726440E0,9.875553071E0
3.808018698E0,1.953530163E-1,8.971153945E-2,9.877516747E0,9.879855669E0
3.813074895E0,2.025395185E-1,4.659258202E-2,9.930217743E0,9.932392338E0
3.818112031E0,2.217035294E-1,7.294308394E-2,9.877516747E0,9.880273793E0
3.823149114E0,1.881665289E-1,1.208530590E-1,9.927823067E0,9.930341532E0
3.828186250E0,1.977485269E-1,1.208530590E-1,9.932613373E0,9.935316721E0
3.833223281E0,1.713980287E-1,1.352260560E-1,9.894286156E0,9.896694494E0
3.838260416E0,1.881665289E-1,1.136665866E-1,9.896680832E0,9.899122094E0
3.843280000E0,2.217035294E-1,1.280395836E-1,9.927823067E0,9.931123674E0
3.848317135E0,2.217035294E-1,8.492057770E-2,9.889494896E0,9.892344174E0
3.853354166E0,2.001440227E-1,7.294308394E-2,9.918240547E0,9.920527903E0
3.858391302E0,1.905620247E-1,7.054757327E-2,9.925427437E0,9.927507273E0
3.863428385E0,1.905620247E-1,6.336104125E-2,9.899076462E0,9.901113236E0
3.868465468E0,2.097260207E-1,8.492057770E-2,9.882308006E0,9.884897978E0
3.873526666E0,2.145170271E-1,7.054757327E-2,9.906263351E0,9.908836869E0
3.878563802E0,1.857710183E-1,7.533853501E-2,9.915844917E0,9.917871102E0
3.883600885E0,1.929575205E-1,7.533853501E-2,9.841585159E0,9.843764877E0
3.888638020E0,2.049350291E-1,5.857007578E-2,9.877516747E0,9.879816086E0
3.893675052E0,1.953530163E-1,4.898803309E-2,9.913449287E0,9.915494915E0
3.898712187E0,2.049350291E-1,5.377905443E-2,9.901472092E0,9.903738695E0
3.903743177E0,1.977485269E-1,6.815206259E-2,9.887099266E0,9.889311456E0
3.908780312E0,1.857710183E-1,5.377905443E-2,9.903867722E0,9.905755847E0
3.913817395E0,1.977485269E-1,7.533853501E-2,9.915844917E0,9.918102681E0
3.918854531E0,1.809800267E-1,6.815206259E-2,9.913449287E0,9.915335357E0
3.923891562E0,2.169125229E-1,9.450256079E-2,9.879912376E0,9.882745081E0
3.928928698E0,2.049350291E-1,8.971153945E-2,9.896680832E0,9.899208959E0
3.933970104E0,2.312855273E-1,8.252506703E-2,9.913449287E0,9.916490314E0
3.939007187E0,2.312855273E-1,8.252506703E-2,9.879912376E0,9.882963723E0
3.944044270E0,1.953530163E-1,1.064800546E-1,9.935009003E0,9.937499921E0
3.949081406E0,2.169125229E-1,1.064800546E-1,9.894286156E0,9.897236360E0
3.954118489E0,2.049350291E-1,1.112710759E-1,9.891890526E0,9.894638841E0
3.959155573E0,2.217035294E-1,9.689807147E-2,9.908658981E0,9.911612608E0
3.964203125E0,1.929575205E-1,1.040845439E-1,9.903867722E0,9.906294062E0
3.969240260E0,2.217035294E-1,7.773404568E-2,9.882308006E0,9.885100231E0
3.974277343E0,2.288900167E-1,9.210705012E-2,9.872726440E0,9.875808915E0
3.979314479E0,1.929575205E-1,3.461508825E-2,9.906263351E0,9.908202884E0
3.984351510E0,2.001440227E-1,7.054757327E-2,9.891890526E0,9.894166603E0
3.989388645E0,2.193080187E-1,6.575655192E-2,9.882308006E0,9.884959861E0
3.994396198E0,2.073305249E-1,7.533853501E-2,9.884703636E0,9.887164802E0
3.999433333E0,1.785845160E-1,3.940605000E-2,9.903867722E0,9.905556073E0
4.004470364E0,1.977485269E-1,7.294308394E-2,9.896680832E0,9.898925026E0
4.009507500E0,2.145170271E-1,5.857007578E-2,9.915844917E0,9.918337987E0
4.014544583E0,2.145170271E-1,5.617456511E-2,9.877516747E0,9.880005578E0
4.019581666E0,2.073305249E-1,5.857007578E-2,9.915844917E0,9.918185158E0
4.024637916E0,2.097260207E-1,5.138354376E-2,9.889494896E0,9.891851928E0
4.029675052E0,1.905620247E-1,8.252506703E-2,9.932613373E0,9.934783978E0
4.034712135E0,1.857710183E-1,6.096558645E-2,9.930217743E0,9.932142372E0
4.039749218E0,2.001440227E-1,7.533853501E-2,9.891890526E0,9.894201923E0
4.044786302E0,2.193080187E-1,8.492057770E-2,9.925427437E0,9.928213199E0
4.049823437E0,2.049350291E-1,9.689807147E-2,9.920636177E0,9.923225774E0
4.054861093E0,2.073305249E-1,8.012955636E-2,9.915844917E0,9.918335905E0
4.059898177E0,2.264945209E-1,9.210705012E-2,9.911054611E0,9.914070152E0
4.064935260E0,2.169125229E-1,1.208530590E-1,9.918240547E0,9.921348298E0
4.069972343E0,2.001440227E-1,9.929358214E-2,9.882308006E0,9.884833250E0
4.075009427E0,2.097260207E-1,8.252506703E-2,9.887099266E0,9.889667704E0
4.080046562E0,2.169125229E-1,7.294308394E-2,9.889494896E0,9.892142388E0
4.085074323E0,2.217035294E-1,4.659258202E-2,9.858353615E0,9.860956309E0
4.090111406E0,2.097260207E-1,9.689807147E-2,9.887099266E0,9.889798084E0
4.095148489E0,1.905620247E-1,9.929358214E-2,9.935009003E0,9.937332488E0
4.100185573E0,1.953530163E-1,5.377905443E-2,9.901472092E0,9.903545051E0
4.105222708E0,1.881665289E-1,7.294308394E-2,9.906263351E0,9.908318774E0
4.110259791E0,2.025395185E-1,6.336104125E-2,9.918240547E0,9.920510694E0
4.115314323E0,2.312855273E-1,5.138354376E-2,9.884703636E0,9.887542629E0
4.120351406E0,2.145170271E-1,7.054757327E-2,9.875122070E0,9.877703702E0
4.125388489E0,2.073305249E-1,5.617456511E-2,9.887099266E0,9.889432412E0
4.130425573E0,1.713980287E-1,5.617456511E-2,9.911054611E0,9.912695717E0
4.135462708E0,1.953530163E-1,8.731608838E-2,9.932613373E0,9.934917982E0
4.140499791E0,2.217035294E-1,5.857007578E-2,9.915844917E0,9.918496022E0
4.145520416E0,2.169125229E-1,7.773404568E-2,9.932613373E0,9.935285705E0
4.150557552E0,1.977485269E-1,8.731608838E-2,9.908658981E0,9.911016668E0
4.155594635E0,2.073305249E-1,9.450256079E-2,9.908658981E0,9.911278398E0
4.160631770E0,2.217035294E-1,8.012955636E-2,9.887099266E0,9.889909256E0
4.165668802E0,2.169125229E-1,9.929358214E-2,9.894286156E0,9.897161653E0
4.170705937E0,2.217035294E-1,7.054757327E-2,9.935009003E0,9.937732805E0
4.175771406E0,2.121215165E-1,7.294308394E-2,9.923031807E0,9.925566809E0
4.180808541E0,1.905620247E-1,8.731608838E-2,9.906263351E0,9.908480790E0
4.185845625E0,1.905620247E-1,8.731608838E-2,9.908658981E0,9.910875884E0
4.190882708E0,2.145170271E-1,8.252506703E-2,9.937404633E0,9.940062312E0
4.195919843E0,1.737935245E-1,1.064800546E-1,9.891890526E0,9.893990113E0
4.200956927E0,2.025395185E-1,8.971153945E-2,9.863143921E0,9.865631172E0
4.205975260E0,2.264945209E-1,8.971153945E-2,9.896680832E0,9.899678753E0
4.211012343E0,1.953530163E-1,9.210705012E-2,9.913449287E0,9.915801696E0
4.216049427E0,1.857710183E-1,1.040845439E-1,9.879912376E0,9.882206891E0
4.221086562E0,2.169125229E-1,5.377905443E-2,9.855957985E0,9.858491316E0
4.226123645E0,2.121215165E-1,4.419707134E-2,9.879912376E0,9.882288069E0
4.231160729E0,2.097260207E-1,6.815206259E-2,9.920636177E0,9.923086811E0
4.236215260E0,2.073305249E-1,6.096558645E-2,9.896680832E0,9.899040066E0
4.241252395E0,1.881665289E-1,5.377905443E-2,9.915844917E0,9.917775923E0
4.246289427E0,1.785845160E-1,6.096558645E-2,9.954173088E0,9.955961586E0
4.251326562E0,2.264945209E-1,6.336104125E-2,9.913449287E0,9.916238761E0
4.256363645E0,2.145170271E-1,6.336104125E-2,9.889494896E0,9.892024134E0
4.261400729E0,1.833755225E-1,8.012955636E-2,9.901472092E0,9.903494177E0
4.266411927E0,2.049350291E-1,6.096558645E-2,9.901472092E0,9.903780326E0
4.271449062E0,2.001440227E-1,4.419707134E-2,9.923031807E0,9.925148425E0
4.276486093E0,1.761890203E-1,8.252506703E-2,9.894286156E0,9.896198840E0
4.281523229E0,1.953530163E-1,9.450256079E-2,9.887099266E0,9.889480544E0
4.286560312E0,2.169125229E-1,1.112710759E-1,9.891890526E0,9.894894162E0
4.291597448E0,2.288900167E-1,1.064800546E-1,9.901472092E0,9.904689709E0
4.296650729E0,2.001440227E-1,1.016890332E-1,9.925427437E0,9.927965960E0
4.301687864E0,2.312855273E-1,9.450256079E-2,9.899076462E0,9.902228968E0
4.306724948E0,2.073305249E-1,9.210705012E-2,9.903867722E0,9.906465843E0
4.311762083E0,2.193080187E-1,9.210705012E-2,9.935009003E0,9.937856087E0
4.316799166E0,1.881665289E-1,6.815206259E-2,9.903867722E0,9.905889521E0
4.321836250E0,1.833755225E-1,8.252506703E-2,9.908658981E0,9.910699258E0
4.326865833E0,2.121215165E-1,8.252506703E-2,9.908658981E0,9.911272811E0
4.331902968E0,2.169125229E-1,8.012955636E-2,9.884703636E0,9.887408041E0
4.336940052E0,2.264945209E-1,9.450256079E-2,9.865539551E0,9.868591649E0
4.341977135E0,2.073305249E-1,6.336104125E-2,9.863143921E0,9.865526269E0
4.347014270E0,1.953530163E-1,6.575655192E-2,9.887099266E0,9.889247627E0
4.352051354E0,1.761890203E-1,6.336104125E-2,9.942195892E0,9.943958787E0
4.357120833E0,1.690025181E-1,9.689807147E-2,9.891890526E0,9.893808633E0
4.362157916E0,2.097260207E-1,8.012955636E-2,9.884703636E0,9.887252992E0
4.367195000E0,1.857710183E-1,5.857007578E-2,9.932613373E0,9.934523126E0
4.372232083E0,2.025395185E-1,3.701053932E-2,9.901472092E0,9.903612554E0
4.377269166E0,1.905620247E-1,5.857007578E-2,9.867935181E0,9.869948788E0
4.382306302E0,1.953530163E-1,7.294308394E-2,9.908658981E0,9.910852955E0
4.387300833E0,1.833755225E-1,7.294308394E-2,9.875122070E0,9.877093863E0
4.392337968E0,1.977485269E-1,7.294308394E-2,9.913449287E0,9.915689686E0
4.397375000E0,2.025395185E-1,4.180156067E-2,9.958964348E0,9.961111409E0
4.402412135E0,2.456585169E-1,1.016890332E-1,9.906263351E0,9.909830592E0
4.407449218E0,2.312855273E-1,8.971153945E-2,9.858353615E0,9.861474390E0
4.412486354E0,1.929575205E-1,8.971153945E-2,9.872726440E0,9.875019399E0
4.417553698E0,2.169125229E-1,8.012955636E-2,9.908658981E0,9.911356849E0
4.422590781E0,2.097260207E-1,8.492057770E-2,9.920636177E0,9.923216145E0
4.427627864E0,2.097260207E-1,7.773404568E-2,9.887099266E0,9.889628885E0
4.432665000E0,2.097260207E-1,1.016890332E-1,9.875122070E0,9.877872320E0
4.437702083E0,2.097260207E-1,1.016890332E-1,9.901472092E0,9.904215024E0
4.442739166E0,2.097260207E-1,7.054757327E-2,9.920636177E0,9.923103553E0
4.447761875E0,2.240990251E-1,4.898803309E-2,9.891890526E0,9.894549933E0
4.452799010E0,2.025395185E-1,5.138354376E-2,9.875122070E0,9.877332556E0
4.457836093E0,2.145170271E-1,5.857007578E-2,9.889494896E0,9.891994607E0
4.462873177E0,2.145170271E-1,6.575655192E-2,9.887099266E0,9.889644755E0
4.467910260E0,2.121215165E-1,4.180156067E-2,9.906263351E0,9.908622331E0
4.472947395E0,2.217035294E-1,4.180156067E-2,9.903867722E0,9.906437083E0
4.477979635E0,2.001440227E-1,5.617456511E-2,9.908658981E0,9.910839320E0
4.483016718E0,2.073305249E-1,6.575655192E-2,9.915844917E0,9.918230200E0
4.488053854E0,1.857710183E-1,4.898803309E-2,9.906263351E0,9.908126174E0
4.493090937E0,2.001440227E-1,4.659258202E-2,9.906263351E0,9.908394526E0
4.498128020E0,2.097260207E-1,6.336104125E-2,9.920636177E0,9.923055063E0
4.503165156E0,1.929575205E-1,6.336104125E-2,9.887099266E0,9.889184957E0
4.508209843E0,2.001440227E-1,8.252506703E-2,9.870330811E0,9.872704712E0
4.513246979E0,1.929575205E-1,9.210705012E-2,9.889494896E0,9.891805983E0
4.518284062E0,1.905620247E-1,1.040845439E-1,9.894286156E0,9.896668430E0
4.523321198E0,1.977485269E-1,8.731608838E-2,9.896680832E0,9.899041371E0
4.528358281E0,2.193080187E-1,1.088755652E-1,9.863143921E0,9.866182539E0
4.533395364E0,2.121215165E-1,8.492057770E-2,9.867935181E0,9.870580113E0
4.538401718E0,2.336810231E-1,7.294308394E-2,9.908658981E0,9.911682517E0
4.543438854E0,2.025395185E-1,1.064800546E-1,9.889494896E0,9.892141808E0
4.548475937E0,1.881665289E-1,1.112710759E-1,9.899076462E0,9.901489923E0
4.553513020E0,2.169125229E-1,9.929358214E-2,9.903867722E0,9.906740438E0
4.558550104E0,2.097260207E-1,8.731608838E-2,9.927823067E0,9.930421942E0
4.563587239E0,2.025395185E-1,8.012955636E-2,9.937404633E0,9.939791438E0
4.568651875E0,2.049350291E-1,9.450256079E-2,9.875122070E0,9.877700390E0
4.573689010E0,1.977485269E-1,6.096558645E-2,9.855957985E0,9.858130101E0
4.578726093E0,2.193080187E-1,6.096558645E-2,9.930217743E0,9.932826246E0
4.583763177E0,2.025395185E-1,9.929358214E-2,9.913449287E0,9.916015240E0
4.588800260E0,2.121215165E-1,6.815206259E-2,9.906263351E0,9.908768532E0
4.593837395E0,2.073305249E-1,5.138354376E-2,9.944591522E0,9.946885279E0
4.598875729E0,2.193080187E-1,4.898803309E-2,9.906263351E0,9.908811706E0
4.603912864E0,2.097260207E-1,5.377905443E-2,9.899076462E0,9.901443934E0
4.608949948E0,2.264945209E-1,7.533853501E-2,9.901472092E0,9.904348805E0
4.613987031E0,2.049350291E-1,6.096558645E-2,9.906263351E0,9.908570470E0
4.619024166E0,2.049350291E-1,1.016890332E-1,9.908658981E0,9.911299705E0
4.624061250E0,2.217035294E-1,6.575655192E-2,9.882308006E0,9.885013298E0
4.629094270E0,1.905620247E-1,9.929358214E-2,9.896680832E0,9.899013314E0
4.634131406E0,2.025395185E-1,9.929358214E-2,9.865539551E0,9.868117961E0
4.639168489E0,2.049350291E-1,6.575655192E-2,9.884703636E0,9.887046488E0
4.644205625E0,2.145170271E-1,9.450256079E-2,9.894286156E0,9.897062535E0
4.649242656E0,2.169125229E-1,1.016890332E-1,9.906263351E0,9.909159666E0
4.654279791E0,2.073305249E-1,1.040845439E-1,9.935009003E0,9.937717214E0
4.659296145E0,2.193080187E-1,1.040845439E-1,9.853562355E0,9.856552170E0
4.664333281E0,2.001440227E-1,7.054757327E-2,9.867935181E0,9.870216782E0
4.669370364E0,1.977485269E-1,5.377905443E-2,9.927823067E0,9.929937941E0
4.674407448E0,2.073305249E-1,8.492057770E-2,9.896680832E0,9.899216582E0
4.679444531E0,1.905620247E-1,7.773404568E-2,9.908658981E0,9.910796097E0
4.684481614E0,1.953530163E-1,8.252506703E-2,9.925427437E0,9.927692733E0
4.689544166E0,1.690025181E-1,9.929358214E-2,9.870330811E0,9.872276909E0
4.694581250E0,2.145170271E-1,5.377905443E-2,9.927823067E0,9.930286027E0
4.699618333E0,2.384720147E-1,7.054757327E-2,9.918240547E0,9.921357841E0
4.704655468E0,2.001440227E-1,5.377905443E-2,9.882308006E0,9.884480833E0
4.709692500E0,1.905620247E-1,5.377905443E-2,9.923031807E0,9.925007119E0
4.714729635E0,1.953530163E-1,5.617456511E-2,9.882308006E0,9.884398308E0
4.719766823E0,2.097260207E-1,5.377905443E-2,9.884703636E0,9.887074550E0
4.724803958E0,2.312855273E-1,8.731608838E-2,9.891890526E0,9.894979296E0
4.729841041E0,2.193080187E-1,9.689807147E-2,9.908658981E0,9.911559315E0
4.734878177E0,2.193080187E-1,6.815206259E-2,9.901472092E0,9.904135010E0
4.739915260E0,2.049350291E-1,9.689807147E-2,9.920636177E0,9.923225774E0
4.744952343E0,2.049350291E-1,1.040845439E-1,9.903867722E0,9.906534601E0
4.749984166E0,1.857710183E-1,8.731608838E-2,9.899076462E0,9.901204460E0
4.755021302E0,2.097260207E-1,1.088755652E-1,9.894286156E0,9.897107528E0
4.760058385E0,2.217035294E-1,9.210705012E-2,9.903867722E0,9.906777075E0
4.765095520E0,2.169125229E-1,1.064800546E-1,9.894286156E0,9.897236360E0
4.770132604E0,2.073305249E-1,1.232485697E-1,9.925427437E0,9.928357667E0
4.775169687E0,1.905620247E-1,8.492057770E-2,9.903867722E0,9.906064871E0
4.780230989E0,2.073305249E-1,7.773404568E-2,9.920636177E0,9.923106907E0
4.785268073E0,2.097260207E-1,8.012955636E-2,9.863143921E0,9.865698848E0
4.790305156E0,1.857710183E-1,8.252506703E-2,9.901472092E0,9.903558494E0
4.795342239E0,1.713980287E-1,1.016890332E-1,9.908658981E0,9.910662982E0
4.800379375E0,1.905620247E-1,6.336104125E-2,9.937404633E0,9.939433552E0
4.805416458E0,2.169125229E-1,6.096558645E-2,9.906263351E0,9.908825432E0
4.810463958E0,2.169125229E-1,7.054757327E-2,9.903867722E0,9.906494024E0
4.815501093E0,2.193080187E-1,1.784657501E-2,9.927823067E0,9.930261092E0
4.820538125E0,2.001440227E-1,6.815206259E-2,9.903867722E0,9.906124276E0
4.825575260E0,2.049350291E-1,4.659258202E-2,9.863143921E0,9.865382772E0
4.830612343E0,2.217035294E-1,5.617456511E-2,9.889494896E0,9.892139169E0
4.835649479E0,2.240990251E-1,8.492057770E-2,9.887099266E0,9.890003224E0
4.840648750E0,2.049350291E-1,6.815206259E-2,9.894286156E0,9.896642946E0
4.845685885E0,1.977485269E-1,6.336104125E-2,9.891890526E0,9.894069803E0
4.850722968E0,1.881665289E-1,9.929358214E-2,9.923031807E0,9.925312393E0
4.855760052E0,2.049350291E-1,1.016890332E-1,9.875122070E0,9.877771759E0
4.860797187E0,2.025395185E-1,8.971153945E-2,9.889494896E0,9.891975521E0
4.865834270E0,1.737935245E-1,7.533853501E-2,9.903867722E0,9.905678974E0
4.870851927E0,2.001440227E-1,8.252506703E-2,9.875122070E0,9.877494820E0
4.875889062E0,2.073305249E-1,7.533853501E-2,9.911054611E0,9.913509235E0
4.880926145E0,2.073305249E-1,9.689807147E-2,9.913449287E0,9.916090558E0
4.885963229E0,2.121215165E-1,1.160620376E-1,9.913449287E0,9.916397668E0
4.891000312E0,2.240990251E-1,1.280395836E-1,9.894286156E0,9.897651895E0
4.896037448E0,2.240990251E-1,9.689807147E-2,9.896680832E0,9.899691970E0
4.901110833E0,2.312855273E-1,9.689807147E-2,9.901472092E0,9.904646981E0
4.906147968E0,2.121215165E-1,8.012955636E-2,9.894286156E0,9.896884096E0
4.911185052E0,2.049350291E-1,7.533853501E-2,9.887099266E0,9.889509905E0
4.916222187E0,1.977485269E-1,7.773404568E-2,9.896680832E0,9.898961488E0
4.921259218E0,2.049350291E-1,9.210705012E-2,9.882308006E0,9.884861841E0
4.926296354E0,2.025395185E-1,5.617456511E-2,9.930217743E0,9.932441908E0
4.931304166E0,1.929575205E-1,5.138354376E-2,9.863143921E0,9.865165020E0
4.936341302E0,1.977485269E-1,5.138354376E-2,9.906263351E0,9.908370115E0
