"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.047628503E1,-5.409279838E-2,-3.855246678E-2,2.700069249E-1,2.780576613E-1
1.048635852E1,-5.697080120E-2,1.577014104E-2,1.771260202E-1,1.867297421E-1
1.049643201E1,-2.651422657E-2,1.648008823E-2,9.492427111E-2,9.992604647E-2
1.050650758E1,-1.910059154E-2,4.760554060E-3,1.187374350E-2,2.298872021E-2
1.051658102E1,-2.919788286E-2,3.366804495E-2,-4.389203712E-2,6.255049590E-2
1.052665451E1,-5.789720640E-2,3.413067386E-2,1.071155909E-2,6.805679176E-2
1.053669737E1,-5.608344823E-2,9.058478288E-3,4.979274422E-2,7.554287902E-2
1.054677086E1,-3.610246256E-2,-6.636427715E-3,1.082927361E-1,1.143448585E-1
1.055684435E1,1.942989789E-2,-1.841664873E-2,1.748681664E-1,1.769055384E-1
1.056702243E1,1.844293810E-2,-5.232411250E-2,1.845422387E-1,1.927013041E-1
1.057709591E1,-5.965103209E-2,-3.800920025E-2,1.296327114E-1,1.476739137E-1
1.058716940E1,-1.057819128E-1,-1.260904595E-2,-4.484971613E-2,1.155867560E-1
1.059713550E1,-1.163523570E-1,2.840080298E-2,-2.082730979E-1,2.402543650E-1
1.060720899E1,-8.695738018E-2,3.639394417E-2,-2.183362246E-1,2.378167616E-1
1.061728248E1,-3.374761716E-2,7.873805612E-2,-1.379442513E-1,1.623798005E-1
1.062736539E1,2.743366547E-2,6.035134196E-2,-2.525383979E-2,7.094115098E-2
1.063743883E1,3.981002048E-2,2.265388519E-2,6.732279062E-2,8.142723366E-2
1.064751232E1,2.207799070E-2,-5.880757701E-3,9.747061878E-2,1.001126491E-1
1.065758597E1,-4.526342452E-2,-1.551783457E-2,1.213594228E-1,1.304518696E-1
1.066765940E1,-6.229429320E-2,1.036656089E-3,1.486757696E-1,1.612021652E-1
1.067773289E1,-7.528042048E-2,-3.577710316E-2,1.861433536E-1,2.039521780E-1
1.068779951E1,-4.283353314E-2,1.006354485E-2,1.979530901E-1,2.027841522E-1
1.069787300E1,1.007154677E-2,3.964523971E-2,2.231445760E-1,2.268626961E-1
1.070794649E1,5.249497667E-2,5.206516013E-2,2.121196240E-1,2.246357905E-1
1.071802274E1,1.040277556E-1,3.829060122E-2,1.848647892E-1,2.155526255E-1
1.072809618E1,1.095901355E-1,6.682191789E-2,1.146664619E-1,1.721149732E-1
1.073816961E1,7.958348840E-2,5.234573036E-2,8.801767230E-2,1.296947098E-1
1.074826503E1,4.262029380E-2,3.940332308E-2,5.977689847E-2,8.332099918E-2
1.075833847E1,4.107526317E-2,1.276491955E-2,4.558543488E-2,6.267497339E-2
1.076841196E1,5.801314861E-2,4.110337049E-2,4.422372952E-2,8.373022590E-2
1.077847727E1,4.437848553E-2,8.432453871E-2,6.948837638E-2,1.179352036E-1
1.078855071E1,5.005577952E-2,7.442974299E-2,9.328325838E-2,1.294107183E-1
1.079862420E1,6.442181766E-2,5.018762127E-2,1.452889740E-1,1.666668950E-1
1.080868774E1,4.420879483E-2,8.250435814E-3,1.345624477E-1,1.418786085E-1
1.081876118E1,8.532850444E-2,2.353176102E-2,1.740509868E-1,1.952650594E-1
1.082883466E1,3.779601678E-2,4.725347459E-2,1.790139526E-1,1.889640838E-1
1.083890800E1,-1.719684154E-2,3.382641077E-2,1.107318252E-1,1.170533833E-1
1.084898144E1,-2.772156149E-2,8.318395913E-2,3.338581324E-2,9.382253755E-2
1.085905492E1,-2.835954726E-2,5.607045814E-2,6.013769191E-3,6.312151469E-2
1.086914034E1,-3.659499437E-2,3.743226081E-2,-3.045956604E-2,6.056527822E-2
1.087921383E1,1.853054017E-2,3.902714700E-2,-4.538175836E-2,6.265782564E-2
1.088928732E1,1.724648848E-2,3.712509200E-2,-1.661060564E-2,4.417721178E-2
1.089934539E1,-8.308888413E-3,2.645218745E-2,3.548822179E-2,4.503520549E-2
1.090941888E1,-1.743834093E-2,5.587426573E-2,4.747917876E-2,7.536777641E-2
1.091949237E1,-7.056101412E-2,3.171569109E-2,8.583629131E-2,1.155534971E-1
1.092958711E1,-1.307725608E-1,3.817255422E-2,8.139620721E-2,1.586945151E-1
1.093966055E1,-1.568168849E-1,-1.379035227E-2,5.212127417E-2,1.658262236E-1
1.094973404E1,-1.223941296E-1,4.499104340E-3,2.196347341E-2,1.244305391E-1
1.095979071E1,-1.210412607E-1,6.186351180E-2,-3.483812883E-2,1.403273890E-1
1.096986399E1,-5.685621127E-2,9.775783867E-2,-3.025173675E-3,1.131299052E-1
1.097993732E1,-2.880653925E-2,7.467124611E-2,4.805777967E-2,9.335503139E-2
1.099001675E1,-1.173486118E-3,7.861336321E-2,9.930117428E-2,1.266576534E-1
1.100008998E1,-4.081638157E-2,6.878009439E-2,1.779548675E-1,1.951015460E-1
1.101016326E1,-8.387197554E-2,8.918775618E-2,1.729220599E-1,2.118749700E-1
1.102024222E1,-1.636632383E-1,7.738675177E-2,1.170398891E-1,2.155752782E-1
1.103031550E1,-1.429274827E-1,8.399906754E-2,-1.231351215E-2,1.662399809E-1
1.104038878E1,-1.259639561E-1,1.112867296E-1,-8.027558774E-2,1.862681519E-1
1.105046946E1,-1.214891151E-1,9.728480875E-2,-1.085687354E-1,1.897659332E-1
1.106054274E1,-1.201546341E-1,1.116558388E-1,-8.187422156E-2,1.833236226E-1
1.107061602E1,-9.461446106E-2,1.248854697E-1,-8.318853378E-2,1.773939371E-1
1.108070466E1,-4.129828885E-2,1.115398780E-1,-6.986330450E-2,1.379404739E-1
1.109077795E1,-3.868797049E-2,1.283865720E-1,-2.019858360E-2,1.356018205E-1
1.110085123E1,-1.317860465E-2,8.822134137E-2,-1.026023552E-1,1.359555956E-1
1.111092409E1,1.144104244E-4,7.203512639E-2,-1.708221436E-1,1.853895284E-1
1.112099737E1,-4.089497030E-2,1.146747768E-1,-2.404210716E-1,2.694902498E-1
1.113107065E1,-8.224155754E-2,8.316235244E-2,-2.246401310E-1,2.532643660E-1
1.114131862E1,-1.889711916E-1,1.018084362E-1,-2.014887035E-1,2.944023889E-1
1.115139190E1,-2.592273653E-1,5.813046917E-2,-8.772920072E-2,2.797756083E-1
1.116146524E1,-3.486047685E-1,5.204188079E-2,-9.366317093E-2,3.647004683E-1
1.117135008E1,-3.866775036E-1,3.167495504E-2,-1.793323606E-1,4.274141904E-1
1.118142341E1,-4.095406532E-1,9.274165332E-2,-2.662634850E-1,4.972130372E-1
1.119149670E1,-3.732804060E-1,1.382730454E-1,-2.842333019E-1,4.891280676E-1
1.120158248E1,-3.491160870E-1,1.991443783E-1,-2.217754126E-1,4.590477744E-1
1.121165581E1,-2.658332288E-1,1.882815212E-1,-8.763110638E-2,3.373372905E-1
1.122172904E1,-2.560288012E-1,1.449306756E-1,-4.287699237E-2,2.973114264E-1
1.123177581E1,-2.998741269E-1,9.870678931E-2,2.154449001E-2,3.164359134E-1
1.124184909E1,-4.336151779E-1,8.890718967E-2,4.797132313E-2,4.452278728E-1
1.125192237E1,-5.029887557E-1,8.167012781E-2,1.056034192E-1,5.204034784E-1
1.126199768E1,-5.684937835E-1,1.014210433E-1,1.711421907E-1,6.022964879E-1
1.127207102E1,-4.738669693E-1,1.892317086E-1,2.556325793E-1,5.707070701E-1
1.128214430E1,-3.424952626E-1,2.738438845E-1,2.959964871E-1,5.290627547E-1
1.129226185E1,-1.348494142E-1,3.067088723E-1,2.781023383E-1,4.354257772E-1
1.130233508E1,4.590653349E-3,3.182396889E-1,1.722254008E-1,3.618828020E-1
1.131240836E1,4.379295185E-2,2.194734663E-1,9.174447507E-2,2.418749134E-1
1.132246018E1,-2.920707688E-2,9.286177158E-2,-1.193941850E-2,9.807605047E-2
1.133253352E1,-1.912480444E-1,-2.232676186E-2,-6.952578574E-2,2.047147617E-1
1.134260675E1,-4.570522010E-1,-1.344843060E-1,-1.590506434E-1,5.022746761E-1
1.135265326E1,-5.584817529E-1,-1.788107157E-1,-2.527512014E-1,6.385595588E-1
1.136272654E1,-6.543149948E-1,-2.259403169E-1,-3.388959467E-1,7.707318613E-1
1.137279982E1,-6.811727285E-1,-2.220210582E-1,-4.373691082E-1,8.393934555E-1
1.138289940E1,-6.986503601E-1,-1.235599294E-1,-4.948316216E-1,8.650073500E-1
1.139297268E1,-7.341105342E-1,-5.395599827E-2,-4.425307810E-1,8.588731096E-1
1.140304597E1,-7.487499714E-1,4.297383875E-2,-3.093059361E-1,8.112603975E-1
1.141310315E1,-6.344146132E-1,9.448783845E-2,-2.570025809E-2,6.419270647E-1
1.142317644E1,-6.279149055E-1,9.604614228E-2,2.309398651E-1,6.758958584E-1
1.143324966E1,-5.306075811E-1,5.409939587E-2,3.668399155E-1,6.473350550E-1
1.144335430E1,-5.052991509E-1,9.943377227E-2,4.447112978E-1,6.804281339E-1
1.145342753E1,-5.090724230E-1,1.692143530E-1,4.973529875E-1,7.315382583E-1
1.146350086E1,-5.384666324E-1,1.845276952E-1,5.229543447E-1,7.729670311E-1
1.147355305E1,-4.712082148E-1,1.440515518E-1,4.680547714E-1,6.796052533E-1
1.148362638E1,-3.913670778E-1,1.698495001E-1,3.327665925E-1,5.410643653E-1
1.149369966E1,-3.517933488E-1,2.079991698E-1,2.175872177E-1,4.629972054E-1
1.150379899E1,-3.828348219E-1,2.303716540E-1,1.665117443E-1,4.768225675E-1
1.151387227E1,-3.490784466E-1,1.980457902E-1,2.024605274E-1,4.495199240E-1
1.152394560E1,-3.029932976E-1,1.091435924E-1,1.253755242E-1,3.455955500E-1
1.153398722E1,-1.570685655E-1,3.608427569E-2,3.538846225E-2,1.649998560E-1
1.154406050E1,-7.340722531E-2,4.380724207E-2,2.492712997E-2,8.904525251E-2
1.155413383E1,7.868132554E-3,3.169324622E-2,1.171246842E-1,1.215917802E-1
1.156427029E1,1.451644748E-1,5.538295582E-2,2.681331336E-1,3.098957468E-1
1.157434357E1,2.885866165E-1,3.792440519E-2,2.703901529E-1,3.972799146E-1
1.158441690E1,2.858186364E-1,3.306991234E-2,1.786207408E-1,3.386610120E-1
1.159444018E1,1.444840431E-1,4.336165264E-3,5.477734283E-2,1.545800709E-1
1.160451347E1,-8.342670649E-2,-2.626721933E-2,-9.183675796E-2,1.268226016E-1
1.161458675E1,-2.450279444E-1,-4.974203184E-2,-2.006673515E-1,3.205937449E-1
1.162467305E1,-4.023743868E-1,-5.336659029E-2,-2.241105735E-1,4.636579443E-1
1.163474633E1,-3.892393112E-1,-6.816657633E-2,-1.201606616E-1,4.130284592E-1
1.164481961E1,-2.841835320E-1,-5.906695127E-2,5.555711687E-3,2.903102660E-1
1.165486508E1,-8.295577019E-2,-2.332393080E-2,1.615994573E-1,1.831394282E-1
1.166493831E1,9.194732457E-2,6.557618827E-2,3.280521631E-1,3.469477896E-1
1.167501159E1,1.971043050E-1,9.865732491E-2,3.579273522E-1,4.203514771E-1
1.168512201E1,2.484366745E-1,1.303426623E-1,2.814392447E-1,3.973890277E-1
1.169519524E1,1.833703816E-1,1.360638142E-1,2.148322165E-1,3.135138587E-1
1.170526852E1,8.830332756E-2,1.114941463E-1,2.221037745E-1,2.637394718E-1
1.171533065E1,-5.272543523E-3,9.711023420E-2,2.484715879E-1,2.668263992E-1
1.172540394E1,-1.275456995E-1,1.132112443E-1,4.057972431E-1,4.401773436E-1
1.173547727E1,-1.912719905E-1,1.706878841E-1,6.242299080E-1,6.748202028E-1
1.174558211E1,-1.662454009E-1,2.379466593E-1,8.112220764E-1,8.615900436E-1
1.175565534E1,-7.276606560E-2,3.285019398E-1,8.109061122E-1,8.779391480E-1
1.176572862E1,7.141080499E-2,3.301134408E-1,6.119430065E-1,6.989625384E-1
1.177579097E1,2.307947576E-1,3.337051570E-1,3.980709612E-1,5.684064058E-1
1.178586425E1,3.845014572E-1,3.869108856E-1,2.831567526E-1,6.145886027E-1
1.179593753E1,4.594689310E-1,4.455571771E-1,1.914355457E-1,6.680422627E-1
1.180596237E1,3.968248069E-1,4.883680940E-1,1.969646662E-1,6.593697008E-1
1.181603565E1,2.055306882E-1,4.426247180E-1,1.704222709E-1,5.169170679E-1
1.182610894E1,-4.115080833E-2,2.864541709E-1,7.704757899E-2,2.994757261E-1
1.183619305E1,-2.038305253E-1,1.400504112E-1,3.858987708E-3,2.473376084E-1
1.184626633E1,-1.912605017E-1,-2.521767654E-2,-7.959473878E-2,2.086907597E-1
1.185633966E1,-4.377081618E-2,-1.008303910E-1,-1.564220041E-1,1.911818388E-1
1.186662435E1,1.537981629E-1,-1.035579517E-1,-1.561102718E-1,2.423809837E-1
1.187669763E1,2.722163498E-1,-1.936073750E-1,6.904694438E-2,3.411056102E-1
1.188677091E1,4.307325780E-1,-3.295855522E-1,4.774237871E-1,7.225584146E-1
1.189663399E1,5.707948804E-1,-5.437435508E-1,9.108923078E-1,1.204652913E0
1.190670727E1,5.811942220E-1,-7.932110429E-1,1.204074025E0,1.554594719E0
1.191678060E1,4.774553180E-1,-1.032896876E0,1.365245342E0,1.777282865E0
1.192697399E1,2.437681705E-1,-1.150548577E0,1.364117146E0,1.801110917E0
1.193704727E1,-1.882726885E-2,-1.128106236E0,1.248591065E0,1.682842178E0
1.194712060E1,-2.034310848E-1,-1.044484973E0,1.002398968E0,1.461894919E0
1.195709972E1,-3.159398735E-1,-9.286389351E-1,7.762342691E-1,1.250890849E0
1.196717295E1,-2.760741115E-1,-8.485520482E-1,5.562894344E-1,1.051530042E0
1.197724623E1,-9.340733290E-2,-7.441902161E-1,3.110766411E-1,8.119807166E-1
1.198730966E1,1.338171214E-1,-6.318880320E-1,2.607019544E-1,6.965306999E-1
1.199738300E1,4.192413986E-1,-5.424620509E-1,2.343466282E-1,7.245321036E-1
1.200745623E1,6.744906902E-1,-5.086306930E-1,1.680488586E-1,8.613264723E-1
1.201752659E1,9.258856177E-1,-5.080508590E-1,2.050217986E-1,1.075831674E0
1.202759987E1,1.111196399E0,-4.504100382E-1,3.216984272E-1,1.241417141E0
1.203767315E1,1.198036790E0,-4.816352427E-1,5.697285533E-1,1.411331032E0
1.204773847E1,1.169367194E0,-5.376744866E-1,7.480550408E-1,1.488657057E0
1.205781175E1,9.988647699E-1,-6.462274790E-1,9.252475500E-1,1.507124352E0
1.206788508E1,7.540110946E-1,-8.230342269E-1,1.021417975E0,1.513014458E0
1.207797180E1,5.510680079E-1,-9.741590619E-1,8.738994002E-1,1.419986616E0
1.208804508E1,3.631840944E-1,-1.045425653E0,7.009291649E-1,1.310007320E0
1.209811841E1,2.628096640E-1,-1.103613496E0,5.686885715E-1,1.269030480E0
1.210817243E1,4.163291156E-1,-1.080616355E0,5.454930663E-1,1.280087624E0
1.211824571E1,6.320633292E-1,-1.069126606E0,6.289143562E-1,1.392145473E0
1.212831899E1,8.593340516E-1,-1.110050797E0,7.648219466E-1,1.598630788E0
1.213841675E1,1.034600258E0,-1.202915907E0,8.986927271E-1,1.823472783E0
1.214849008E1,1.132420540E0,-1.279715657E0,9.762797952E-1,1.968037266E0
1.215856331E1,1.099050999E0,-1.397007227E0,9.313784838E-1,2.006740683E0
1.216862055E1,9.899231791E-1,-1.472405434E0,8.179856539E-1,1.953721114E0
1.217869383E1,8.531795740E-1,-1.481623411E0,5.836955905E-1,1.806605618E0
1.218876711E1,6.495634317E-1,-1.409256339E0,3.224166632E-1,1.584893872E0
1.219884242E1,5.077788234E-1,-1.323902965E0,1.156449243E-1,1.422649690E0
1.220891571E1,5.387247801E-1,-1.249867678E0,1.544426382E-2,1.361114296E0
1.221898899E1,6.172451377E-1,-1.201566339E0,1.040031239E-1,1.354832047E0
1.222906716E1,7.967708707E-1,-1.122077584E0,4.063675106E-1,1.434934312E0
1.223914050E1,8.647904396E-1,-9.001691341E-1,6.554309726E-1,1.409878269E0
1.224921373E1,1.068436861E0,-8.051226735E-1,9.715794921E-1,1.653404535E0
1.225930763E1,1.264187336E0,-7.272857428E-1,1.153626919E0,1.859561572E0
1.226938091E1,1.381859541E0,-6.920955777E-1,1.160346508E0,1.932598276E0
1.227945425E1,1.423357010E0,-6.212309003E-1,1.103616476E0,1.905214512E0
1.228951612E1,1.317956686E0,-5.672840476E-1,8.863567114E-1,1.686549506E0
1.229958940E1,1.131281972E0,-5.434056520E-1,5.897467732E-1,1.386683042E0
1.230966263E1,8.900875449E-1,-4.670862854E-1,3.765546978E-1,1.073414587E0
1.231973529E1,7.415716052E-1,-4.309945703E-1,2.580167949E-1,8.956882447E-1
1.232980857E1,6.864159703E-1,-3.954951167E-1,1.807106882E-1,8.125513058E-1
1.233988185E1,7.654527426E-1,-3.719762266E-1,1.427767277E-1,8.629422972E-1
1.234994341E1,8.717849851E-1,-3.330134749E-1,1.986738443E-1,9.541374802E-1
1.236001670E1,9.793298841E-1,-3.203196824E-1,2.946996391E-1,1.071699397E0
1.237009003E1,1.021935463E0,-3.067915738E-1,3.221273422E-1,1.114557843E0
1.238015909E1,9.726899862E-1,-2.795654535E-1,2.271307558E-1,1.037242032E0
1.239023232E1,8.431015015E-1,-2.522021234E-1,2.274541408E-1,9.089342325E-1
1.240030560E1,7.022758126E-1,-1.979090273E-1,2.418218553E-1,7.686592937E-1
1.241041701E1,6.561214924E-1,-2.124051750E-1,3.112104833E-1,7.566130689E-1
1.242049029E1,5.853062868E-1,-2.423904687E-1,2.189006954E-1,6.702642040E-1
1.243057118E1,5.253916383E-1,-2.055122852E-1,8.659279346E-2,5.707626344E-1
1.244064446E1,4.636250138E-1,-1.428852081E-1,-4.458535835E-2,4.871880441E-1
1.245071768E1,4.507821798E-1,-6.538955867E-2,-2.737038210E-2,4.563217131E-1
1.246078024E1,5.283265710E-1,-1.519445144E-2,1.529936492E-1,5.502425771E-1
1.247085352E1,7.393035889E-1,-1.844616048E-2,4.004027843E-1,8.409711333E-1
1.248092680E1,8.331519365E-1,-3.525711596E-2,5.649667382E-1,1.007259961E0
1.249098852E1,9.642459750E-1,-5.129743367E-2,6.893006563E-1,1.186396697E0
1.250106180E1,9.765842557E-1,-8.300647885E-2,7.201917171E-1,1.216257782E0
1.251113508E1,9.101079702E-1,-7.436075062E-2,7.244139314E-1,1.165590658E0
1.252122222E1,6.849696040E-1,-5.479937047E-2,6.948589087E-1,9.772488078E-1
1.253129550E1,5.511251092E-1,-8.800977468E-2,6.726160645E-1,8.740120003E-1
1.254136878E1,4.080196321E-1,-4.476284236E-2,6.624531150E-1,7.793124289E-1
1.255143133E1,3.669025302E-1,-6.574162096E-2,7.774013877E-1,8.621440396E-1
1.256150461E1,4.613617361E-1,-1.445998102E-1,9.359815717E-1,1.053482444E0
1.257157789E1,5.687183142E-1,-1.825882196E-1,9.855964184E-1,1.152466606E0
1.258162836E1,6.353733540E-1,-2.109333277E-1,1.011273384E0,1.212792655E0
1.259170164E1,6.485038400E-1,-1.976309568E-1,1.009135246E0,1.215717554E0
1.260177498E1,6.755293012E-1,-1.753977239E-1,1.024558663E0,1.239687321E0
1.261186289E1,8.129214644E-1,-1.652822196E-1,9.707456827E-1,1.276912957E0
1.262193623E1,8.983343244E-1,-1.599476337E-1,9.755615592E-1,1.335779982E0
1.263200951E1,7.942891121E-1,-7.070086151E-2,1.101257920E0,1.359655402E0
1.264207737E1,4.624034464E-1,9.386309981E-2,1.137258291E0,1.231252878E0
1.265215071E1,8.988349140E-2,2.726779580E-1,9.413494468E-1,9.841600946E-1
1.266222394E1,-8.213966340E-2,3.871860504E-1,6.586107612E-1,7.683931914E-1
1.267231513E1,-7.547294348E-2,5.452727675E-1,2.235835195E-1,5.941448867E-1
1.268238841E1,-8.573352545E-2,5.890588164E-1,-2.206215262E-1,6.348341393E-1
1.269246170E1,4.551313445E-2,9.184394479E-1,-6.218506098E-1,1.110090377E0
1.270252638E1,2.032591254E-1,1.271526456E0,-7.324153781E-1,1.481393292E0
1.271259966E1,5.147213936E-1,1.347342372E0,-2.223631442E-1,1.459354292E0
1.272267295E1,9.725905657E-1,1.173963189E0,7.986208797E-1,1.721022164E0
1.273274336E1,1.289733291E0,8.359866738E-1,1.836534739E0,2.394816387E0
1.274281664E1,1.227822781E0,3.960998654E-1,2.693816900E0,2.986819944E0
1.275288993E1,9.836874008E-1,-2.174566872E-2,3.202360153E0,3.350108107E0
1.276297841E1,5.967678428E-1,-2.254007906E-1,3.349564791E0,3.409768564E0
1.277305164E1,7.781483978E-2,-3.512992263E-1,3.294409037E0,3.314000180E0
1.278312493E1,-3.364648819E-1,-4.780281484E-1,3.186393023E0,3.239570963E0
1.279318008E1,-5.879064202E-1,-5.455654263E-1,3.042309761E0,3.146255596E0
1.280325336E1,-7.336978912E-1,-6.528829932E-1,2.758575916E0,2.928192255E0
1.281332670E1,-8.950299621E-1,-6.867293715E-1,2.437411070E0,2.685823633E0
1.282348352E1,-1.091870427E0,-6.881629825E-1,1.956616521E0,2.343949131E0
1.283355680E1,-1.178198457E0,-5.951495171E-1,1.133252978E0,1.739717467E0
1.284363013E1,-1.387816906E0,-4.564300179E-1,3.419402242E-1,1.500429020E0
1.285361664E1,-1.471794009E0,-3.556574285E-1,-4.783398807E-1,1.587916513E0
1.286368993E1,-1.545400262E0,-3.350672722E-1,-1.028839231E0,1.886542395E0
1.287376321E1,-1.552968025E0,-2.727357447E-1,-1.358904839E0,2.081517916E0
1.288386836E1,-1.400030732E0,-3.523234129E-1,-1.560232997E0,2.125686911E0
1.289394164E1,-1.036894441E0,-4.671382606E-1,-1.654724240E0,2.007854713E0
1.290401492E1,-6.050542593E-1,-4.854065180E-1,-1.612915516E0,1.789750431E0
1.291406586E1,-1.578396112E-1,-4.852984548E-1,-1.437284946E0,1.525193742E0
1.292413914E1,1.242642254E-1,-5.477634072E-1,-1.225206971E0,1.347819895E0
1.293421242E1,2.774937749E-1,-6.250188351E-1,-9.022573829E-1,1.132130613E0
1.294435597E1,2.607333362E-1,-7.110279799E-1,-5.838817954E-1,9.562743392E-1
1.295442925E1,8.715091646E-2,-8.330425620E-1,-4.069369733E-1,9.312104449E-1
1.296450253E1,-2.652838826E-1,-9.801283479E-1,-3.414414227E-1,1.071265309E0
1.297451690E1,-6.212820411E-1,-1.072175503E0,-3.858197927E-1,1.297847678E0
1.298459024E1,-9.015004635E-1,-1.095533133E0,-4.037621617E-1,1.475099933E0
1.299466352E1,-9.921272993E-1,-1.147505164E0,-4.339623451E-1,1.577785789E0
1.300474565E1,-9.705708623E-1,-1.145998836E0,-4.088057876E-1,1.556420027E0
1.301481894E1,-9.267046452E-1,-1.078748703E0,-3.948919475E-1,1.475947124E0
1.302489222E1,-9.359674454E-1,-1.028199911E0,-3.781292140E-1,1.440906596E0
1.303494659E1,-1.004490376E0,-1.007453918E0,-3.588342965E-1,1.467217218E0
1.304501992E1,-1.058233976E0,-1.018152595E0,-3.901110590E-1,1.519434267E0
1.305509321E1,-1.141643167E0,-1.056230783E0,-4.620136023E-1,1.622476242E0
1.306533987E1,-1.195142746E0,-1.096916795E0,-5.995829105E-1,1.729477466E0
1.307541310E1,-1.209270358E0,-1.053321600E0,-8.075518012E-1,1.795539224E0
1.308548638E1,-1.193066239E0,-9.144732356E-1,-1.001808047E0,1.806457227E0
1.309541190E1,-1.166382074E0,-7.573961616E-1,-1.118576884E0,1.784743773E0
1.310548519E1,-1.111973763E0,-6.533847451E-1,-1.073207617E0,1.677847389E0
1.311555852E1,-1.035822988E0,-5.745589137E-1,-9.752140641E-1,1.534304298E0
1.312565768E1,-9.614772797E-1,-5.098564625E-1,-9.448218346E-1,1.441207990E0
1.313573097E1,-8.911145329E-1,-3.630819619E-1,-9.555791020E-1,1.356113949E0
1.314580420E1,-7.954430580E-1,-2.029268742E-1,-9.660911560E-1,1.267770128E0
1.315585623E1,-6.871823668E-1,-4.076876864E-2,-9.921089411E-1,1.207543725E0
1.316592951E1,-6.611435413E-1,5.612033606E-2,-9.390815496E-1,1.149841046E0
1.317600279E1,-7.031481862E-1,1.019614041E-1,-8.075767159E-1,1.075636394E0
1.318607940E1,-7.040759921E-1,1.118944362E-1,-5.853964686E-1,9.224599682E-1
1.319615263E1,-7.034780383E-1,1.509984732E-1,-2.424345315E-1,7.592472531E-1
1.320622591E1,-6.719604135E-1,1.545378119E-1,1.385727338E-2,6.896410346E-1
1.321633185E1,-6.378853321E-1,1.301381588E-1,1.755182594E-1,6.742701956E-1
1.322640513E1,-6.006437540E-1,1.102060154E-1,3.467203081E-1,7.022344744E-1
1.323647841E1,-5.652758479E-1,1.683959216E-1,4.805113077E-1,7.607792633E-1
1.324650946E1,-5.030035377E-1,2.696951926E-1,6.395702958E-1,8.572037209E-1
1.325658279E1,-4.302695692E-1,3.515357375E-1,9.130279422E-1,1.068798063E0
1.326665607E1,-4.529288113E-1,3.638484180E-1,1.106108665E0,1.249402481E0
1.327672649E1,-5.438522696E-1,3.147535622E-1,1.033106327E0,1.209195509E0
1.328679977E1,-6.060193181E-1,2.760489583E-1,7.587341070E-1,1.009524584E0
1.329687305E1,-7.250972390E-1,3.170899749E-1,4.997821152E-1,9.359990496E-1
1.330693789E1,-9.156590104E-1,5.082806945E-1,4.857028723E-1,1.154421053E0
1.331701118E1,-1.028656602E0,7.949655652E-1,5.668305755E-1,1.418238892E0
1.332708446E1,-9.832261205E-1,1.013228655E0,4.848183692E-1,1.492787581E0
1.333715013E1,-7.371281981E-1,9.461427927E-1,1.979090273E-1,1.215611841E0
1.334722336E1,-3.896935880E-1,7.745446563E-1,4.324443638E-2,8.681305192E-1
1.335729664E1,-4.145495221E-2,6.916869879E-1,2.364265770E-1,7.321522578E-1
1.336739732E1,1.831167042E-1,6.223179102E-1,6.900197864E-1,9.470684317E-1
1.337747060E1,3.378855586E-1,4.776357412E-1,1.301414967E0,1.426878925E0
1.338754388E1,3.801634610E-1,2.791044712E-1,1.995765805E0,2.050732726E0
1.339761461E1,3.125678301E-1,-7.434952259E-2,2.463354111E0,2.484218182E0
1.340768789E1,1.775530428E-1,-3.539976776E-1,2.653971672E0,2.683357053E0
1.341776118E1,1.726418547E-2,-5.524491668E-1,2.584774256E0,2.643209429E0
