"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.424308885E1,-1.057481575E1,-1.014386463E1,4.094779968E0,1.521485921E1
2.424813339E1,-1.089341640E1,-9.734233856E0,3.433621645E0,1.500705125E1
2.425317037E1,-1.113057137E1,-9.303044319E0,2.839537859E0,1.478171938E1
2.425820740E1,-1.128148746E1,-8.838316917E0,2.259826660E0,1.450843279E1
2.426324438E1,-1.047899532E1,-8.234651566E0,1.744794250E0,1.344109878E1
2.426828141E1,-9.223752975E0,-7.760342121E0,1.138732791E0,1.210773477E1
2.427331844E1,-8.241598129E0,-7.496837139E0,2.140697688E-1,1.114326400E1
2.427835036E1,-7.755311489E0,-7.472881794E0,-3.704322577E-1,1.077617922E1
2.428338740E1,-7.431919098E0,-7.518395901E0,-5.500947237E-1,1.058594836E1
2.428842438E1,-7.072593689E0,-7.580679417E0,-7.704807520E-1,1.039624560E1
2.429346141E1,-6.789925098E0,-7.659730434E0,-1.541831732E0,1.035141528E1
2.429849839E1,-6.176676750E0,-7.542351246E0,-2.135915756E0,9.980006719E0
2.430353542E1,-5.486773014E0,-7.403412342E0,-2.104774237E0,9.452262533E0
2.430856359E1,-4.588460445E0,-7.274055004E0,-1.568182230E0,8.742141669E0
2.431360063E1,-3.589536905E0,-7.238122463E0,-6.291462183E-1,8.103765603E0
2.431863760E1,-2.358249903E0,-7.343524456E0,3.458222151E-1,7.720640326E0
2.432367458E1,-9.257409573E-1,-7.523187160E0,1.246530294E0,7.681743236E0
2.432871162E1,3.965750337E-1,-7.940003872E0,1.989135265E0,8.194973603E0
2.433374865E1,1.582347512E0,-8.543670654E0,2.434698343E0,9.023629421E0
2.433878964E1,2.305788517E0,-9.231179237E0,2.614360809E0,9.867431948E0
2.434382662E1,2.847171545E0,-9.686324120E0,2.700598717E0,1.045105230E1
2.434886365E1,2.677091122E0,-9.875568390E0,2.082559824E0,1.044177779E1
2.435390062E1,1.826688528E0,-9.846822739E0,9.758387804E-1,1.006225473E1
2.435893766E1,7.606909871E-1,-9.506661415E0,6.315325201E-2,9.537255914E0
2.436397469E1,3.006352112E-2,-9.063494682E0,-6.051912308E-1,9.083726994E0
2.436901625E1,-2.981199622E-1,-8.526902199E0,-1.019612670E0,8.592819480E0
2.437405323E1,-3.675894737E-1,-8.016660690E0,-1.115432739E0,8.102231843E0
2.437909026E1,-5.280879736E-1,-7.616611958E0,-8.303682804E-1,7.679919668E0
2.438412724E1,-6.670269966E-1,-7.223749638E0,-3.464772403E-1,7.262749501E0
2.438916427E1,-8.826220036E-1,-6.850051880E0,1.541822702E-1,6.908401011E0
2.439420130E1,-1.148522496E0,-6.584151268E0,5.805812478E-1,6.708742537E0
2.439921401E1,-1.452751040E0,-6.260758877E0,1.124359727E0,6.524704752E0
2.440425099E1,-1.900709510E0,-5.884665489E0,1.811868191E0,6.443977879E0
2.440928802E1,-2.370227337E0,-5.467848301E0,2.434698343E0,6.437631451E0
2.441432500E1,-2.588217974E0,-4.979166031E0,2.724553823E0,6.238121527E0
2.441936203E1,-2.614568472E0,-4.488088608E0,2.688621283E0,5.848725677E0
2.442439901E1,-2.772671461E0,-4.071271896E0,2.334087133E0,5.450772847E0
2.442945432E1,-2.837349892E0,-3.788603067E0,1.924456835E0,5.109559836E0
2.443449130E1,-2.839745283E0,-3.587381124E0,1.426192760E0,4.792440130E0
2.443952833E1,-2.964311361E0,-3.539470911E0,9.758387804E-1,4.718819503E0
2.444456531E1,-3.055340290E0,-3.577799082E0,7.338932157E-1,4.761759109E0
2.444960234E1,-3.182301760E0,-3.687991858E0,5.254847407E-1,4.899434931E0
2.445463938E1,-3.280517340E0,-3.853281260E0,3.434267640E-1,5.072229532E0
2.445968167E1,-3.354777813E0,-4.119181633E0,2.140697688E-1,5.316767567E0
2.446471865E1,-3.131996393E0,-4.298844337E0,1.853237599E-1,5.322011738E0
2.446975568E1,-2.880468845E0,-4.473715782E0,2.835392356E-1,5.328379507E0
2.447479266E1,-2.660082817E0,-4.706079483E0,1.446002573E-1,5.407784568E0
2.447982969E1,-2.547494411E0,-4.986352921E0,-5.422624946E-2,5.599677108E0
2.448486672E1,-2.403764486E0,-5.331304550E0,-2.626347542E-1,5.854047226E0
2.448990438E1,-2.125886440E0,-5.618764877E0,-4.015737474E-1,6.020894732E0
2.449494135E1,-1.862381458E0,-5.956530094E0,-4.015737474E-1,6.253797001E0
2.449997839E1,-1.639600039E0,-6.490726948E0,-4.518792629E-1,6.709844966E0
2.450501537E1,-1.464728475E0,-7.118347645E0,-6.722652316E-1,7.298509659E0
2.451005240E1,-1.392863512E0,-7.904071331E0,-1.132201195E0,8.105324911E0
2.451508943E1,-1.313812017E0,-8.764057159E0,-1.743053794E0,9.031779251E0
2.452010182E1,-1.081448555E0,-9.894732475E0,-2.411398172E0,1.024158693E1
2.452513880E1,-6.670269966E-1,-1.135119629E1,-3.254614353E0,1.182738757E1
2.453017583E1,-1.783449799E-1,-1.322208214E1,-4.287074566E0,1.390087304E1
2.453521281E1,4.923950434E-1,-1.573975182E1,-5.068007946E0,1.654288199E1
2.454024984E1,1.481736541E0,-1.851374245E1,-5.389004707E0,1.933896518E1
2.454528682E1,3.259197712E0,-2.080623436E1,-5.350676537E0,2.172904732E1
2.455034193E1,5.530131817E0,-2.213334274E1,-5.530339241E0,2.347449405E1
2.455537891E1,7.396225929E0,-2.243757057E1,-6.486143589E0,2.449936305E1
2.456041594E1,8.740100861E0,-2.178839111E1,-7.913861752E0,2.477402991E1
2.456545292E1,8.843107224E0,-2.054752159E1,-9.684135437E0,2.437588292E1
2.457048995E1,7.705245495E0,-1.881557465E1,-1.156460285E1,2.339095330E1
2.457552698E1,6.543427944E0,-1.680814552E1,-1.317677498E1,2.233735893E1
2.458056766E1,5.249857903E0,-1.523190689E1,-1.488716221E1,2.193626208E1
2.458560464E1,4.241352558E0,-1.395750046E1,-1.594597244E1,2.161191634E1
2.459064167E1,3.549053192E0,-1.287952614E1,-1.511952496E1,2.017617424E1
2.459567865E1,2.816030025E0,-1.181113243E1,-1.286056900E1,1.768691916E1
2.460071568E1,2.121335030E0,-1.079783630E1,-1.025905609E1,1.504465231E1
2.460575271E1,1.282909989E0,-9.988157272E0,-8.069568634E0,1.290453725E1
2.461078948E1,-2.142774910E-1,-9.576130867E0,-5.779471397E0,1.118706784E1
2.461582646E1,-2.569053888E0,-1.017740154E1,-4.466737270E0,1.140750989E1
2.462086349E1,-5.467608929E0,-1.189018440E1,-3.867862225E0,1.364666958E1
2.462590047E1,-8.358978271E0,-1.332987976E1,-2.504822731E0,1.593211691E1
2.463093750E1,-1.039515305E1,-1.405092525E1,-1.654420257E0,1.755633258E1
2.463597453E1,-1.165997696E1,-1.446774197E1,-1.632860780E0,1.865306556E1
2.464102813E1,-1.265650463E1,-1.461865902E1,-1.520272255E0,1.939596682E1
2.464606516E1,-1.329849911E1,-1.462105465E1,-1.572973251E0,1.982673857E1
2.465110219E1,-1.373927116E1,-1.478873920E1,-2.629388809E0,2.035652389E1
2.465613922E1,-1.394528389E1,-1.447253323E1,-2.500031710E0,2.025278547E1
2.466117625E1,-1.325537968E1,-1.326520157E1,-9.429567456E-1,1.877657664E1
2.466621323E1,-1.246007347E1,-1.204589176E1,7.051472664E-1,1.734514837E1
2.467123162E1,-1.177975178E1,-1.100145340E1,2.513749838E0,1.631298462E1
2.467626865E1,-1.078322411E1,-9.638414383E0,4.329538822E0,1.509708119E1
2.468130568E1,-9.633383751E0,-7.985518932E0,5.893800259E0,1.383139460E1
2.468634271E1,-8.859637260E0,-6.593733311E0,7.151437759E0,1.315726238E1
2.469137974E1,-7.879877567E0,-5.700211525E0,7.649701595E0,1.237347229E1
2.469641677E1,-6.952818871E0,-4.976770878E0,7.534717560E0,1.139657437E1
2.470150760E1,-6.231773376E0,-4.188651085E0,7.007707596E0,1.027072359E1
2.470654464E1,-5.791001320E0,-3.573007822E0,6.186051369E0,9.196157498E0
2.471158167E1,-5.302319527E0,-3.115467548E0,5.615922451E0,8.328224023E0
2.471661870E1,-4.729794979E0,-2.741769552E0,5.230246544E0,7.565959274E0
2.472165573E1,-4.217157841E0,-2.552525043E0,4.825407028E0,6.898141586E0
2.472669271E1,-3.857832909E0,-2.566898108E0,4.236114025E0,6.278256341E0
2.473167380E1,-3.651819944E0,-2.698650599E0,3.491113663E0,5.727685271E0
2.473671083E1,-3.498507977E0,-2.851962566E0,2.717367172E0,5.268522838E0
2.474174781E1,-3.424247265E0,-3.225660563E0,2.034649849E0,5.125441972E0
2.474678484E1,-3.711707354E0,-3.838908434E0,1.373491764E0,5.513662038E0
2.475182188E1,-4.253090382E0,-4.696497440E0,7.937806845E-1,6.385605200E0
2.475685891E1,-4.741772175E0,-5.628346920E0,3.554042578E-1,7.368107260E0
2.476189938E1,-5.182544231E0,-6.591337681E0,-6.316245068E-3,8.384780082E0
2.476693646E1,-5.532287598E0,-7.592656612E0,-3.656412363E-1,9.401507007E0
2.477197349E1,-5.850888729E0,-8.591580391E0,-5.956092477E-1,1.041167148E1
2.477701052E1,-6.131162167E0,-9.509057045E0,-6.770562530E-1,1.133453663E1
2.478204750E1,-6.138349056E0,-1.030675888E1,-4.854162633E-1,1.200600836E1
2.478708453E1,-6.028155804E0,-1.084095478E1,-3.177312613E-1,1.240830029E1
2.479212667E1,-5.764650822E0,-1.113560200E1,-1.859787405E-1,1.254063073E1
2.479716370E1,-5.481981754E0,-1.120746708E1,5.836226046E-2,1.247649183E1
2.480220073E1,-5.151402950E0,-1.094156647E1,1.014812440E-1,1.209401205E1
2.480723771E1,-4.878315926E0,-1.050319004E1,1.733462662E-1,1.158209896E1
2.481227474E1,-4.770518303E0,-1.006720829E1,7.554527521E-1,1.116589613E1
2.481731182E1,-4.701048851E0,-9.691115379E0,1.428588271E0,1.086547017E1
2.482236089E1,-4.468685150E0,-9.406050682E0,2.046627283E0,1.061280451E1
2.482739792E1,-4.126128674E0,-9.216806412E0,2.734135628E0,1.046183330E1
2.483243490E1,-3.709311962E0,-8.924554825E0,3.594120264E0,1.031137113E1
2.483747193E1,-3.400292397E0,-8.680213928E0,4.458895683E0,1.033391760E1
2.484250901E1,-3.203861475E0,-8.510133743E0,5.242224216E0,1.049609544E1
2.484754604E1,-3.194279432E0,-8.423895836E0,6.092626572E0,1.087591563E1
2.485256266E1,-3.263748884E0,-8.385567665E0,6.828045368E0,1.129566312E1
2.485759969E1,-3.273330927E0,-8.500552177E0,7.268817425E0,1.165374573E1
2.486263672E1,-3.278121948E0,-8.704169273E0,7.249653339E0,1.179262989E1
2.486767375E1,-3.345195770E0,-9.144941330E0,7.069990635E0,1.203349717E1
2.487271078E1,-3.309263468E0,-9.626437187E0,6.068671703E0,1.185108830E1
2.487774781E1,-3.215838909E0,-9.980970383E0,5.151195049E0,1.168315882E1
2.488279766E1,-3.280517340E0,-1.023489380E1,4.430149555E0,1.162501915E1
2.488783469E1,-3.515276432E0,-1.048402596E1,3.670776129E0,1.165103283E1
2.489287172E1,-3.735662460E0,-1.053912258E1,2.798814297E0,1.152656238E1
2.489790875E1,-3.841064453E0,-1.048402596E1,2.204730272E0,1.138109889E1
2.490294573E1,-3.639842272E0,-1.028280354E1,1.900501728E0,1.107232618E1
2.490798276E1,-3.311658859E0,-9.949829102E0,1.677720189E0,1.061983656E1
2.491301245E1,-3.021803379E0,-9.556966782E0,1.541176796E0,1.014111116E1
2.491804948E1,-2.696015358E0,-9.118590355E0,1.634601235E0,9.648269797E0
2.492308646E1,-2.499584436E0,-8.768847466E0,2.058604717E0,9.347644709E0
2.492812349E1,-2.224101782E0,-8.586790085E0,2.216707706E0,9.142941854E0
2.493316057E1,-1.771352530E0,-8.447851181E0,1.979553223E0,8.855648498E0
2.493819755E1,-1.335371494E0,-8.469409943E0,1.342350245E0,8.678480626E0
2.494320833E1,-1.122171998E0,-8.637095451E0,5.398577452E-1,8.726404426E0
2.494824531E1,-1.009583473E0,-8.847899437E0,-1.787922382E-1,8.907106708E0
2.495328234E1,-9.808374643E-1,-9.123381615E0,-7.465257645E-1,9.206271500E0
2.495831938E1,-1.134149551E0,-9.408446312E0,-1.192088723E0,9.551242471E0
2.496335641E1,-1.297043443E0,-9.624041557E0,-1.510690212E0,9.827852385E0
2.496839344E1,-1.447960019E0,-9.909105301E0,-1.515481234E0,1.012835818E1
2.497345302E1,-1.737815499E0,-1.030436325E1,-1.347796202E0,1.053643485E1
2.497849005E1,-1.977365613E0,-1.064931488E1,-9.669117332E-1,1.087441035E1
2.498352708E1,-2.159423351E0,-1.094635677E1,-3.872007430E-1,1.116403871E1
2.498856406E1,-2.190564871E0,-1.126256275E1,1.613687426E-1,1.147475203E1
2.499360115E1,-2.051625967E0,-1.135838318E1,5.925587416E-1,1.155738566E1
2.499863813E1,-1.560548544E0,-1.131047344E1,8.009672165E-1,1.144568345E1
2.500368198E1,-9.832329750E-1,-1.104217720E1,7.123337388E-1,1.110872827E1
2.500871906E1,-5.520430207E-1,-1.071638966E1,4.655972719E-1,1.074069549E1
2.501375609E1,-4.898798093E-2,-1.044569778E1,3.201176226E-2,1.044586171E1
2.501879307E1,4.922752455E-2,-1.010793209E1,-3.440817595E-1,1.011390660E1
2.502383010E1,-1.831359714E-1,-9.751002312E0,-5.596767664E-1,9.768767729E0
2.502886714E1,-5.280879736E-1,-9.468334198E0,-6.027957201E-1,9.502188804E0
2.503392682E1,-8.107569814E-1,-9.252738953E0,-5.572812557E-1,9.304894809E0
2.503896385E1,-9.880239964E-1,-9.120985985E0,-4.446927607E-1,9.185114501E0
2.504400089E1,-1.146126986E0,-9.065889359E0,-1.524417400E-1,9.139321387E0
2.504903787E1,-1.182059526E0,-9.089844704E0,6.794424355E-2,9.166632854E0
2.505407495E1,-1.143731475E0,-9.089844704E0,1.781372577E-1,9.163248949E0
2.505911193E1,-1.064679980E0,-9.101821899E0,2.619797289E-1,9.167624487E0
2.506410135E1,-1.047911525E0,-9.085053444E0,3.601952195E-1,9.152379758E0
2.506913833E1,-1.028747439E0,-8.977255821E0,4.272692204E-1,9.046104264E0
2.507417537E1,-1.105403543E0,-8.910181999E0,4.608062506E-1,8.990306038E0
2.507921240E1,-1.407236457E0,-8.855085373E0,4.608062506E-1,8.978039530E0
2.508424943E1,-1.742606521E0,-8.881436348E0,3.673817515E-1,9.058231529E0
2.508928641E1,-2.022879839E0,-8.996419907E0,1.206452698E-1,9.221831123E0
2.509432719E1,-2.365436316E0,-9.087449074E0,-2.243067473E-1,9.392940602E0
2.509936422E1,-2.787044287E0,-9.295857430E0,-6.746607423E-1,9.728090682E0
2.510440125E1,-3.270935297E0,-9.643205643E0,-1.072313786E0,1.023915473E1
2.510943828E1,-3.668588400E0,-9.849218369E0,-1.410079241E0,1.060443147E1
2.511447531E1,-4.015935898E0,-1.006002235E1,-1.759822249E0,1.097400407E1
2.511951234E1,-4.253090382E0,-1.026843071E1,-2.025722742E0,1.129747758E1
2.512456432E1,-4.231530666E0,-1.033790016E1,-2.016140699E0,1.135089665E1
2.512960135E1,-4.174038887E0,-1.029238605E1,-1.874806285E0,1.126368989E1
2.513463839E1,-3.972816944E0,-1.018698406E1,-1.594532728E0,1.104990739E1
2.513967537E1,-3.721289396E0,-9.985761642E0,-1.072313786E0,1.071042890E1
2.514471245E1,-3.575163841E0,-9.736629486E0,-4.422972500E-1,1.038168469E1
2.514974943E1,-3.551208973E0,-9.609667778E0,1.565777510E-1,1.024603907E1
2.515478260E1,-3.570372820E0,-9.671951294E0,5.182982683E-1,1.032292773E1
2.515981964E1,-3.534440279E0,-9.933060646E0,6.883787513E-1,1.056559640E1
2.516485662E1,-3.491321325E0,-1.032352734E1,6.548417211E-1,1.091757111E1
2.516989365E1,-3.417060852E0,-1.070441151E1,5.063207150E-1,1.124798165E1
2.517493073E1,-3.278121948E0,-1.092958832E1,3.266582489E-1,1.141528317E1
2.517996771E1,-3.127205372E0,-1.106613255E1,1.757417470E-1,1.150085163E1
2.518501766E1,-2.983475447E0,-1.105175877E1,1.374137551E-1,1.144820423E1
2.519005469E1,-2.767880440E0,-1.088646984E1,1.374137551E-1,1.123366682E1
2.519509172E1,-2.473233938E0,-1.062056923E1,1.158542484E-1,1.090535644E1
2.520012870E1,-2.171400785E0,-1.037143707E1,-1.350274775E-2,1.059631401E1
2.520516578E1,-1.977365613E0,-1.041216087E1,-2.698212564E-1,1.060169196E1
2.521020276E1,-1.989343047E0,-1.100864029E1,-5.093712211E-1,1.119853141E1
2.521520219E1,-2.106722355E0,-1.194767666E1,-6.411237717E-1,1.214892161E1
2.522023917E1,-2.046834946E0,-1.276933289E1,-7.129887342E-1,1.295197856E1
2.522527620E1,-1.974969983E0,-1.329155159E1,-8.399502635E-1,1.346370553E1
2.523031323E1,-1.778538942E0,-1.366285419E1,-1.000448704E0,1.381440129E1
2.523535026E1,-1.388072491E0,-1.378023338E1,-1.168133736E0,1.389914076E1
2.524038724E1,-1.074262023E0,-1.358380318E1,-1.204066277E0,1.367931004E1
2.524542365E1,-8.466895223E-1,-1.311188889E1,-1.309468269E0,1.320428796E1
2.525046063E1,-5.759980083E-1,-1.246989536E1,-1.640047312E0,1.259046541E1
2.525549766E1,-2.382324785E-1,-1.189976597E1,-2.152684212E0,1.209525668E1
2.526053469E1,1.210925207E-1,-1.157158279E1,-2.866543293E0,1.192196553E1
2.526557172E1,4.157390296E-1,-1.137994289E1,-3.750482798E0,1.198924770E1
2.527060870E1,3.989705443E-1,-1.133921909E1,-4.847621918E0,1.233841584E1
2.527567635E1,2.935685217E-1,-1.121225739E1,-6.007043839E0,1.272342225E1
2.528071339E1,1.450475305E-1,-1.093677521E1,-6.970034599E0,1.296979079E1
2.528575037E1,-3.771714568E-1,-1.074992657E1,-8.002494812E0,1.340683045E1
2.529078740E1,-1.182059526E0,-1.048642159E1,-8.953508377E0,1.383935022E1
2.529582443E1,-1.871963501E0,-1.010074615E1,-9.506868362E0,1.399678057E1
2.530086146E1,-2.499584436E0,-9.650391579E0,-9.396676064E0,1.369947083E1
2.530590276E1,-3.390710354E0,-9.377305031E0,-8.649279594E0,1.320003045E1
2.531093979E1,-4.626788139E0,-9.401259422E0,-7.458716869E0,1.286169913E1
2.531597677E1,-5.862866402E0,-9.631227493E0,-5.894455433E0,1.272314231E1
2.532101380E1,-6.775551796E0,-1.001450729E1,-4.191254616E0,1.279707286E1
2.532605089E1,-7.276211262E0,-1.064692020E1,-2.809051275E0,1.319814113E1
2.533108786E1,-7.439105511E0,-1.137515163E1,-1.769404292E0,1.370639110E1
2.533609771E1,-7.738543034E0,-1.207942867E1,-9.333747625E-1,1.437598114E1
2.534113469E1,-8.342209816E0,-1.260643864E1,8.056758903E-3,1.511670680E1
2.534617172E1,-8.993784904E0,-1.302325535E1,1.212993264E0,1.587339596E1
2.535120875E1,-9.518400192E0,-1.326759720E1,2.566450834E0,1.652923917E1
2.535624578E1,-9.985522270E0,-1.349995995E1,4.025310040E0,1.726738818E1
2.536128276E1,-1.014841652E1,-1.369639111E1,6.545376301E0,1.825988604E1
2.536633016E1,-1.064907551E1,-1.369639111E1,8.840265274E0,1.947162624E1
2.537136719E1,-1.126232338E1,-1.353589249E1,9.441535950E0,1.998006292E1
2.537640422E1,-1.141324043E1,-1.330352879E1,9.511005402E0,1.994254645E1
2.538144125E1,-1.092934895E1,-1.269267654E1,9.247500420E0,1.913298122E1
2.538647828E1,-1.013883400E1,-1.167458916E1,8.957645416E0,1.786984606E1
2.539151526E1,-9.585474014E0,-1.057984543E1,8.028191566E0,1.637883699E1
2.539656255E1,-8.838077545E0,-9.329394341E0,6.284266949E0,1.430528659E1
2.540159953E1,-8.203269958E0,-8.217883110E0,4.382239819E0,1.241093335E1
2.540663662E1,-7.939764500E0,-7.508814335E0,2.461048841E0,1.120173712E1
2.541167359E1,-7.357658386E0,-7.111161232E0,8.105492592E-1,1.026453804E1
2.541671062E1,-6.821066380E0,-7.020132065E0,-8.926512599E-1,9.828836505E0
2.542174766E1,-6.337175369E0,-7.139907360E0,-2.698858261E0,9.920781455E0
2.542678162E1,-5.141820908E0,-7.199794769E0,-4.145740032E0,9.770492689E0
2.543181870E1,-4.013540268E0,-7.420180798E0,-5.353072166E0,9.991144588E0
2.543685573E1,-3.201465845E0,-7.499231815E0,-5.884873390E0,1.005582399E1
2.544189276E1,-2.854118347E0,-7.439344883E0,-5.729165554E0,9.813927948E0
2.544692974E1,-2.705597401E0,-7.489650249E0,-5.139872551E0,9.478048744E0
2.545196677E1,-2.331899405E0,-7.475277424E0,-4.186463833E0,8.879414779E0
2.545702016E1,-2.030066490E0,-7.511209965E0,-3.094115734E0,8.373350421E0
2.546205724E1,-2.001320362E0,-7.678894520E0,-1.884388208E0,8.156078908E0
2.546709422E1,-2.152236938E0,-7.899281025E0,-6.435192227E-1,8.212483275E0
2.547213130E1,-2.077976465E0,-8.054988861E0,5.949542522E-1,8.339952176E0
2.547716828E1,-1.517429471E0,-8.167576790E0,1.560340762E0,8.452607060E0
2.548220531E1,-1.076657534E0,-8.373590469E0,1.835823298E0,8.639818052E0
2.548722714E1,-8.922040462E-1,-8.617931366E0,1.409424186E0,8.777883892E0
2.549226417E1,-7.484740019E-1,-8.725728989E0,9.135557413E-1,8.805290671E0
2.549730120E1,-8.347119689E-1,-8.555647850E0,4.344557524E-1,8.607241486E0
2.550233823E1,-1.035933971E0,-8.316098213E0,-1.596282423E-1,8.381892976E0
2.550737526E1,-1.313812017E0,-7.947190762E0,-7.345482707E-1,8.088479720E0
2.551241224E1,-1.620435953E0,-7.492045879E0,-1.024403691E0,7.733431778E0
2.551744458E1,-1.874359012E0,-7.094392776E0,-1.113037229E0,7.421757369E0
2.552248167E1,-2.219310760E0,-6.771000385E0,-1.062731743E0,7.204247721E0
2.552751865E1,-2.480420351E0,-6.526659489E0,-7.129887342E-1,7.018413078E0
2.553255568E1,-2.648105383E0,-6.308668613E0,-2.770077586E-1,6.847517440E0
2.553759271E1,-2.731947899E0,-6.184102535E0,2.212562710E-1,6.764289898E0
2.554262974E1,-2.933169842E0,-6.088282585E0,9.399062395E-1,6.823056053E0
2.554764901E1,-3.280517340E0,-5.875083447E0,1.828636646E0,6.972970063E0
2.555268604E1,-3.630260468E0,-5.700211525E0,2.372415304E0,7.162370897E0
2.555772307E1,-3.908138275E0,-5.539713383E0,2.755695343E0,7.318184608E0
2.556276010E1,-4.092591763E0,-5.304954052E0,2.966499329E0,7.327479996E0
2.556779714E1,-4.248299599E0,-5.051031113E0,3.136579752E0,7.307468599E0
2.557283412E1,-4.298604965E0,-4.773153305E0,3.021595716E0,7.098664508E0
2.557788948E1,-4.353701591E0,-4.543185234E0,2.547286749E0,6.788513784E0
2.558292651E1,-4.406402588E0,-4.382686615E0,1.924456835E0,6.505986462E0
2.558796354E1,-4.418379784E0,-4.286866665E0,1.236948252E0,6.279279154E0
2.559300057E1,-4.396820545E0,-4.241352081E0,7.123337388E-1,6.150489228E0
2.559803760E1,-4.586064816E0,-4.243747711E0,5.326712132E-1,6.270974705E0
2.560307458E1,-4.849569798E0,-4.392268658E0,3.003077507E-1,6.549850069E0
2.560809063E1,-5.108283997E0,-4.514439106E0,8.702569758E-4,6.817237460E0
2.561312760E1,-5.319087982E0,-4.646191597E0,-2.099337429E-1,7.065682238E0
2.561816464E1,-5.314296722E0,-4.777944088E0,-3.416862488E-1,7.154526459E0
2.562320167E1,-5.319087982E0,-4.821063042E0,-4.303197563E-1,7.191698054E0
2.562823870E1,-5.144216537E0,-4.880950928E0,-4.327152371E-1,7.104497746E0
2.563327573E1,-5.048396587E0,-5.024680614E0,-5.069757700E-1,7.140780616E0
2.563834500E1,-4.983717918E0,-5.261835098E0,-5.692587495E-1,7.269691081E0
2.564338203E1,-4.823219299E0,-5.592414379E0,-6.602877378E-1,7.414480622E0
2.564841906E1,-4.777704716E0,-6.107446671E0,-7.992267609E-1,7.795263344E0
2.565345609E1,-4.765727520E0,-6.780582428E0,-1.077104688E0,8.357548167E0
2.565849313E1,-4.868733883E0,-7.619007587E0,-1.608905792E0,9.183813156E0
2.566353010E1,-5.115470409E0,-8.605954170E0,-2.653343678E0,1.035715778E1
2.566855917E1,-5.184939861E0,-9.832449913E0,-4.531415939E0,1.200393282E1
2.567359620E1,-4.820823669E0,-1.128651810E1,-6.759230614E0,1.401117519E1
2.567863318E1,-3.814713955E0,-1.306877041E1,-8.328282356E0,1.595948275E1
2.568367016E1,-2.214519978E0,-1.511213207E1,-9.051723480E0,1.775427646E1
2.568870714E1,-2.597919703E-1,-1.733515549E1,-9.181080818E0,1.961803641E1
2.569374417E1,1.910531044E0,-1.977137947E1,-8.996626854E0,2.180589071E1
2.569878292E1,4.540790081E0,-2.181474113E1,-8.452848434E0,2.383175092E1
2.570381990E1,7.480068684E0,-2.304123688E1,-7.882720470E0,2.547522927E1
2.570885693E1,9.767770767E0,-2.325443649E1,-7.837205887E0,2.641211764E1
2.571389391E1,1.067326927E1,-2.220999908E1,-8.297141075E0,2.600087088E1
2.571893089E1,9.276693344E0,-2.005644417E1,-8.821755409E0,2.379372524E1
2.572396787E1,6.885984421E0,-1.740222931E1,-9.454167366E0,2.096749024E1
2.572901594E1,5.683443546E0,-1.484862709E1,-9.918894768E0,1.873946985E1
2.573405292E1,4.591095448E0,-1.273100471E1,-1.014167595E1,1.691183696E1
2.573908995E1,3.556239605E0,-1.108529663E1,-1.006262493E1,1.538788686E1
2.574412693E1,2.792075157E0,-1.002408981E1,-9.688926697E0,1.421806459E1
2.574916396E1,2.087798119E0,-9.286275864E0,-9.022977829E0,1.311518011E1
2.575420094E1,1.349984050E0,-8.759265900E0,-8.139038086E0,1.203291889E1
2.575923401E1,5.139545202E-1,-8.462224007E0,-7.161674976E0,1.109788146E1
2.576427099E1,-6.766089797E-1,-8.682609558E0,-6.248989105E0,1.071892594E1
2.576930802E1,-3.057735920E0,-1.033071327E1,-5.182991982E0,1.195561757E1
2.577434500E1,-6.902513504E0,-1.313105297E1,-4.037942410E0,1.537446662E1
2.577938203E1,-1.060595703E1,-1.555290413E1,-3.034228325E0,1.906792314E1
2.578441906E1,-1.275711632E1,-1.690156937E1,-2.665321350E0,2.134270371E1
2.578945568E1,-1.349732494E1,-1.743097496E1,-2.864147663E0,2.223105959E1
2.579449266E1,-1.315716457E1,-1.705009079E1,-2.837797165E0,2.172256127E1
2.579952969E1,-1.186119843E1,-1.572537994E1,-2.143102169E0,1.981334120E1
2.580456667E1,-9.942403793E0,-1.367004108E1,-1.692102402E-1,1.690414294E1
2.580960370E1,-8.603319168E0,-1.158835125E1,2.652688742E0,1.467459515E1
2.581464068E1,-7.894250393E0,-1.006241798E1,4.794265747E0,1.365856614E1
2.581967662E1,-7.405568600E0,-8.914973259E0,5.889009476E0,1.299998566E1
2.582471359E1,-6.979169369E0,-7.896885395E0,6.713061333E0,1.249539101E1
2.582975063E1,-6.512046814E0,-6.955453873E0,7.467643738E0,1.210581659E1
2.583478760E1,-5.896403313E0,-6.028395176E0,7.719171047E0,1.143217924E1
2.583982458E1,-5.525100708E0,-5.187574863E0,7.340682030E0,1.055098495E1
2.584486156E1,-5.383766174E0,-4.461738110E0,6.686710835E0,9.674923615E0
2.584992786E1,-5.137029648E0,-3.738297701E0,6.049507618E0,8.772712564E0
2.585496484E1,-4.789682388E0,-3.053184509E0,5.467401028E0,7.883873859E0
2.586000188E1,-4.485454082E0,-2.353698492E0,4.734378338E0,6.933507998E0
2.586503885E1,-4.492640495E0,-1.944067955E0,3.994168758E0,6.317958761E0
2.587007589E1,-4.715421677E0,-1.848248005E0,2.815582752E0,5.794715568E0
2.587511287E1,-5.081933498E0,-2.025515079E0,1.823845625E0,5.766729774E0
